"cd_linha";"min";"max";"mean";"median";"var";"std";"count";"count_nonzero";"nonzero_percentage";"filename";"dateTime"
32772;0;46;23.406779661016948;25.0;225.3144360023378;15.010477540782565;59;48;18.644067796610166;"201707012000_201707012100";"2017-07-25 20:32:00"
33075;0;39;14.864406779661017;16.0;145.843366452367;12.07656269194041;59;43;27.118644067796616;"201707012000_201707012100";"2017-07-25 20:32:00"
33239;0;40;14.066666666666666;13.0;239.35238095238097;15.471017450458161;15;8;46.666666666666664;"201707012000_201707012100";"2017-07-25 20:32:00"
33253;0;45;26.896551724137932;33.0;250.45320197044333;15.825713316323007;29;24;17.24137931034483;"201707012000_201707012100";"2017-07-25 20:32:00"
33264;0;43;20.77777777777778;17.0;254.19444444444446;15.943476548245194;9;8;11.111111111111116;"201707012000_201707012100";"2017-07-25 20:32:00"
33272;0;47;29.4;35.5;191.7263157894737;13.846527210440662;20;19;5.000000000000004;"201707012000_201707012100";"2017-07-25 20:32:00"
33277;0;42;20.06451612903226;21.0;238.12903225806448;15.431430013387109;31;25;19.354838709677423;"201707012000_201707012100";"2017-07-25 20:32:00"
33280;0;45;28.0;28.5;114.39999999999996;10.695793565696748;16;15;6.25;"201707012000_201707012100";"2017-07-25 20:32:00"
33328;0;53;30.324324324324323;36.0;284.3918918918919;16.863922790735607;37;33;10.81081081081081;"201707012000_201707012100";"2017-07-25 20:32:00"
33377;0;42;21.262295081967213;23.0;205.79672131147544;14.345616797875072;61;49;19.672131147540984;"201707012000_201707012100";"2017-07-25 20:32:00"
33425;0;48;28.933333333333334;34.0;211.16781609195405;14.531614366337763;30;27;9.999999999999998;"201707012000_201707012100";"2017-07-25 20:32:00"
33457;0;43;17.404761904761905;17.5;245.80778164924507;15.678258246669017;42;33;21.42857142857143;"201707012000_201707012100";"2017-07-25 20:32:00"
34098;0;46;22.297619047619047;26.0;212.21156052782567;14.567482985328168;84;69;17.85714285714286;"201707012000_201707012100";"2017-07-25 20:32:00"
34101;0;42;15.352941176470589;12.0;226.65953654188948;15.055216256895465;34;22;35.29411764705882;"201707012000_201707012100";"2017-07-25 20:32:00"
34102;0;39;18.847826086956523;20.5;231.64299516908218;15.21982244210103;46;32;30.434782608695656;"201707012000_201707012100";"2017-07-25 20:32:00"
