"cd_linha";"min";"max";"mean";"median";"var";"std";"count";"count_nonzero";"nonzero_percentage";"filename";"dateTime"
32805;0;50;12.72549019607843;9.0;209.763137254902;14.48320189926599;51;29;43.13725490196079;"201707011000_201707011100";"2017-07-07 10:49:00"
32884;0;48;17.942857142857143;20.0;218.46045548654246;14.780407825447256;70;49;30.000000000000004;"201707011000_201707011100";"2017-07-07 10:49:00"
33090;0;36;9.689655172413794;4.0;138.15024630541873;11.753733292253093;29;24;17.24137931034483;"201707011000_201707011100";"2017-07-07 10:49:00"
33121;0;49;16.391304347826086;13.0;234.9101449275363;15.326778687236803;46;32;30.434782608695656;"201707011000_201707011100";"2017-07-07 10:49:00"
33198;0;50;19.36842105263158;15.0;287.2456140350877;16.948321864865786;19;18;5.263157894736848;"201707011000_201707011100";"2017-07-07 10:49:00"
33226;0;53;18.134328358208954;10.0;330.78471279963816;18.187487808920675;67;47;29.850746268656714;"201707011000_201707011100";"2017-07-07 10:49:00"
33229;0;54;15.101123595505618;9.0;278.22829417773227;16.680176683049023;89;54;39.32584269662921;"201707011000_201707011100";"2017-07-07 10:49:00"
33253;0;41;13.357142857142858;12.0;182.45194805194808;13.507477486634878;56;35;37.5;"201707011000_201707011100";"2017-07-07 10:49:00"
33264;0;36;17.130434782608695;19.0;155.4822134387352;12.469250716812747;23;18;21.739130434782606;"201707011000_201707011100";"2017-07-07 10:49:00"
33342;0;124;12.927536231884059;6.0;371.36231884057975;19.2707633175383;69;40;42.028985507246375;"201707011000_201707011100";"2017-07-07 10:49:00"
33343;0;46;14.380952380952381;14.0;170.88479262672814;13.072291024404565;63;43;31.746031746031743;"201707011000_201707011100";"2017-07-07 10:49:00"
33348;0;42;13.283783783783784;14.0;170.425212884117;13.054700796422605;74;47;36.48648648648649;"201707011000_201707011100";"2017-07-07 10:49:00"
33356;0;52;14.0;0.0;303.2280701754385;17.413445097838583;58;27;53.448275862068975;"201707011000_201707011100";"2017-07-07 10:49:00"
33389;0;46;17.182926829268293;15.5;199.7809394760614;14.134388542701853;82;67;18.292682926829272;"201707011000_201707011100";"2017-07-07 10:49:00"
33425;0;105;13.46774193548387;11.0;269.2366472765732;16.40843220044417;62;45;27.419354838709676;"201707011000_201707011100";"2017-07-07 10:49:00"
33427;0;44;9.991803278688524;3.0;155.7767917626338;12.481057317496534;122;64;47.540983606557376;"201707011000_201707011100";"2017-07-07 10:49:00"
33457;0;41;13.302631578947368;11.0;168.08052631578943;12.964587394737613;76;50;34.210526315789465;"201707011000_201707011100";"2017-07-07 10:49:00"
33462;0;36;8.020833333333334;6.5;83.33998226950354;9.129073461721267;48;29;39.583333333333336;"201707011000_201707011100";"2017-07-07 10:49:00"
33468;0;43;9.610619469026549;7.0;122.65060050568896;11.074773158204595;113;69;38.93805309734514;"201707011000_201707011100";"2017-07-07 10:49:00"
33476;0;53;15.65;11.5;256.027966101695;16.000873916811386;60;37;38.33333333333333;"201707011000_201707011100";"2017-07-07 10:49:00"
33486;0;14;8.571428571428571;11.0;35.285714285714285;5.94017796751194;7;5;28.57142857142857;"201707011000_201707011100";"2017-07-07 10:49:00"
33610;0;36;9.495726495726496;7.0;98.0452402004126;9.9017796481447;117;86;26.49572649572649;"201707011000_201707011100";"2017-07-07 10:49:00"
34045;0;51;18.377777777777776;19.0;238.2404040404041;15.435038193681416;45;36;19.999999999999996;"201707011000_201707011100";"2017-07-07 10:49:00"
34061;0;61;21.166666666666668;22.0;262.9022988505747;16.214262204940894;30;24;19.999999999999996;"201707011000_201707011100";"2017-07-07 10:49:00"
34098;0;43;15.185483870967742;13.0;194.64011277209534;13.951348062896837;124;81;34.67741935483871;"201707011000_201707011100";"2017-07-07 10:49:00"
34128;0;44;13.849056603773585;11.0;165.43831640058062;12.862282705670118;53;43;18.867924528301884;"201707011000_201707011100";"2017-07-07 10:49:00"
34393;0;33;11.761904761904763;11.0;106.77119628339139;10.333014869020145;42;34;19.047619047619047;"201707011000_201707011100";"2017-07-07 10:49:00"
32805;0;39;14.090909090909092;11.0;185.33522727272728;13.613788130888745;33;26;21.212121212121215;"201707021000_201707021100";"2017-07-07 10:49:00"
32884;0;44;18.333333333333332;19.0;187.17543859649126;13.681207497750016;39;32;17.948717948717952;"201707021000_201707021100";"2017-07-07 10:49:00"
33090;0;38;20.09090909090909;18.0;167.89090909090913;12.957272440251812;11;10;9.090909090909093;"201707021000_201707021100";"2017-07-07 10:49:00"
33121;0;47;18.954545454545453;17.5;196.04545454545453;14.001623282514586;22;20;9.090909090909093;"201707021000_201707021100";"2017-07-07 10:49:00"
33226;0;54;30.0;33.0;390.33333333333326;19.756855350316588;7;6;14.28571428571429;"201707021000_201707021100";"2017-07-07 10:49:00"
33229;0;54;14.121212121212121;0.0;319.2466200466199;17.86747380148128;66;32;51.515151515151516;"201707021000_201707021100";"2017-07-07 10:49:00"
