"cd_linha";"min";"max";"mean";"median";"var";"std";"count";"count_nonzero";"nonzero_percentage";"filename";"dateTime"
32884;0;44;17.934426229508198;21.0;262.2289617486338;16.193485163751312;61;38;37.704918032786885;"201706010800_201706010900";"2017-06-30 08:57:00"
32892;0;39;8.244897959183673;0.0;133.18877551020404;11.540744148892827;49;23;53.06122448979591;"201706010800_201706010900";"2017-06-30 08:57:00"
33088;0;108;17.6;14.5;484.86896551724146;22.019740359896197;30;20;33.333333333333336;"201706010800_201706010900";"2017-06-30 08:57:00"
33090;0;42;19.675675675675677;21.0;155.78078078078073;12.481217119367034;37;31;16.216216216216218;"201706010800_201706010900";"2017-06-30 08:57:00"
33211;0;51;15.6;20.0;166.65263157894748;12.909400899303867;210;154;26.66666666666667;"201706010800_201706010900";"2017-06-30 08:57:00"
33239;0;48;14.261538461538462;13.0;158.82115384615378;12.602426506278613;65;48;26.15384615384615;"201706010800_201706010900";"2017-06-30 08:57:00"
33253;0;41;13.5;12.0;161.75882352941179;12.718444225981878;86;60;30.23255813953488;"201706010800_201706010900";"2017-06-30 08:57:00"
33264;0;40;13.5;12.5;156.5263157894736;12.511047749468212;96;66;31.25;"201706010800_201706010900";"2017-06-30 08:57:00"
33272;0;44;13.685185185185185;14.0;152.25510557286248;12.339169565771535;108;73;32.407407407407405;"201706010800_201706010900";"2017-06-30 08:57:00"
33280;0;35;10.842696629213483;9.0;119.92951991828403;10.951233716722697;89;60;32.58426966292135;"201706010800_201706010900";"2017-06-30 08:57:00"
33389;0;34;11.263157894736842;9.5;118.19649122807017;10.871820971119336;76;51;32.89473684210527;"201706010800_201706010900";"2017-06-30 08:57:00"
33425;0;43;13.763157894736842;14.5;161.70315789473688;12.71625565544893;76;50;34.210526315789465;"201706010800_201706010900";"2017-06-30 08:57:00"
33457;0;41;16.31304347826087;18.0;156.357284515637;12.50429064424036;115;92;19.999999999999996;"201706010800_201706010900";"2017-06-30 08:57:00"
33479;0;41;16.285714285714285;16.0;113.74999999999996;10.66536450385077;49;44;10.204081632653061;"201706010800_201706010900";"2017-06-30 08:57:00"
33486;0;0;0.0;0.0;0.0;0.0;2;0;100.0;"201706010800_201706010900";"2017-06-30 08:57:00"
33534;0;56;13.184782608695652;10.0;198.9654801720019;14.105512403737833;92;70;23.913043478260864;"201706010800_201706010900";"2017-06-30 08:57:00"
33535;0;36;14.020833333333334;16.0;123.64166666666668;11.119427443293413;96;82;14.583333333333337;"201706010800_201706010900";"2017-06-30 08:57:00"
33536;0;52;16.202614379084967;15.0;166.74157206742356;12.912845235168877;153;131;14.379084967320265;"201706010800_201706010900";"2017-06-30 08:57:00"
34098;0;93;14.706766917293233;9.0;320.75427204374574;17.909613955743037;133;84;36.8421052631579;"201706010800_201706010900";"2017-06-30 08:57:00"
34101;0;40;14.698795180722891;14.0;191.6764619453423;13.8447268642376;83;53;36.14457831325302;"201706010800_201706010900";"2017-06-30 08:57:00"
34102;0;40;10.235294117647058;8.0;118.2849673202614;10.87588926572266;136;78;42.64705882352941;"201706010800_201706010900";"2017-06-30 08:57:00"
34144;0;38;9.207317073170731;4.0;125.20340258958144;11.189432630369668;82;43;47.5609756097561;"201706010800_201706010900";"2017-06-30 08:57:00"
34195;0;255;13.033653846153847;10.5;417.7041759568933;20.437812406343625;208;132;36.53846153846154;"201706010800_201706010900";"2017-06-30 08:57:00"
34832;0;40;11.712328767123287;9.0;133.20776255707767;11.541566728875143;73;52;28.767123287671236;"201706010800_201706010900";"2017-06-30 08:57:00"
34840;0;39;11.666666666666666;10.0;139.0520833333333;11.792034741016213;129;87;32.55813953488372;"201706010800_201706010900";"2017-06-30 08:57:00"
34861;0;50;10.858267716535433;7.0;142.90038745156858;11.95409500763519;127;88;30.708661417322837;"201706010800_201706010900";"2017-06-30 08:57:00"
34883;0;45;14.791666666666666;15.5;187.48758865248226;13.692610731795535;48;36;25.0;"201706010800_201706010900";"2017-06-30 08:57:00"
34884;0;50;13.341463414634147;3.0;226.23048780487807;15.040960335193962;41;29;29.268292682926834;"201706010800_201706010900";"2017-06-30 08:57:00"
32884;0;44;16.02;15.0;207.81777777777776;14.415886298725367;100;74;26.0;"201706020800_201706020900";"2017-06-30 08:57:00"
32892;0;38;11.842857142857143;2.0;182.4821946169772;13.508597063240032;70;39;44.285714285714285;"201706020800_201706020900";"2017-06-30 08:57:00"
33088;0;45;14.432432432432432;12.0;197.80780780780782;14.064416369256415;37;24;35.13513513513513;"201706020800_201706020900";"2017-06-30 08:57:00"
33090;0;50;18.868852459016395;22.0;200.78251366120222;14.16977465103811;61;47;22.95081967213115;"201706020800_201706020900";"2017-06-30 08:57:00"
33211;0;51;13.437888198757763;9.5;201.88553820553014;14.208643081080266;322;192;40.37267080745342;"201706020800_201706020900";"2017-06-30 08:57:00"
33239;0;37;15.567164179104477;17.0;147.52193577566712;12.145860849510303;67;50;25.373134328358205;"201706020800_201706020900";"2017-06-30 08:57:00"
33253;0;44;15.7;17.0;181.08571428571426;13.456809216367535;120;90;25.0;"201706020800_201706020900";"2017-06-30 08:57:00"
33264;0;41;15.066666666666666;14.0;164.39999999999998;12.821856339859684;90;68;24.444444444444446;"201706020800_201706020900";"2017-06-30 08:57:00"
33272;0;50;13.794258373205741;14.0;150.94304379830686;12.285887993885785;209;154;26.315789473684216;"201706020800_201706020900";"2017-06-30 08:57:00"
33280;0;36;12.12037037037037;8.0;145.60219799238493;12.066573581277535;108;70;35.18518518518518;"201706020800_201706020900";"2017-06-30 08:57:00"
33389;0;45;14.203488372093023;13.0;182.74782401740794;13.518425352732763;172;116;32.55813953488372;"201706020800_201706020900";"2017-06-30 08:57:00"
33425;0;41;9.147058823529411;0.0;158.5534759358289;12.59180193363241;34;15;55.88235294117647;"201706020800_201706020900";"2017-06-30 08:57:00"
33457;0;43;14.791946308724832;14.0;178.43615091601674;13.357999510256644;149;105;29.53020134228188;"201706020800_201706020900";"2017-06-30 08:57:00"
33479;0;40;15.090909090909092;13.0;129.43991640543368;11.377166448876173;88;75;14.77272727272727;"201706020800_201706020900";"2017-06-30 08:57:00"
33486;0;36;16.185185185185187;15.0;102.54131054131054;10.126268342351517;27;25;7.4074074074074066;"201706020800_201706020900";"2017-06-30 08:57:00"
33534;0;46;13.947761194029852;11.5;193.8543934463023;13.923160325382392;134;94;29.850746268656714;"201706020800_201706020900";"2017-06-30 08:57:00"
33535;0;53;13.545454545454545;13.0;154.2166666666667;12.418400326397386;121;94;22.314049586776864;"201706020800_201706020900";"2017-06-30 08:57:00"
33536;0;54;16.505102040816325;15.0;193.52305075876512;13.911256260983949;196;163;16.836734693877553;"201706020800_201706020900";"2017-06-30 08:57:00"
34098;0;48;13.518072289156626;11.5;175.41482292807603;13.244426107917098;166;105;36.74698795180723;"201706020800_201706020900";"2017-06-30 08:57:00"
