"cd_linha";"min";"max";"mean";"median";"var";"std";"count";"count_nonzero";"nonzero_percentage";"filename";"dateTime"
32772;0;53;29.428571428571427;35.0;339.31092436974785;18.42039425120287;35;29;17.14285714285714;"201707011900_201707012000";"2017-07-31 19:00:00"
32814;0;58;24.55223880597015;27.0;343.8570782451379;18.543383678421204;67;53;20.895522388059707;"201707011900_201707012000";"2017-07-31 19:00:00"
32815;0;49;25.555555555555557;30.0;252.7992831541218;15.89966298869639;63;54;14.28571428571429;"201707011900_201707012000";"2017-07-31 19:00:00"
32816;0;49;20.89189189189189;24.0;304.9324324324324;17.462314635592627;37;26;29.729729729729726;"201707011900_201707012000";"2017-07-31 19:00:00"
32827;0;56;23.627659574468087;24.5;288.81686113017616;16.99461270903742;94;75;20.21276595744681;"201707011900_201707012000";"2017-07-31 19:00:00"
32869;0;49;27.333333333333332;33.0;287.0952380952381;16.94388497645207;15;13;13.33333333333333;"201707011900_201707012000";"2017-07-31 19:00:00"
33034;0;53;22.923076923076923;20.5;343.64102564102564;18.537557164875462;52;43;17.307692307692314;"201707011900_201707012000";"2017-07-31 19:00:00"
33128;2;61;35.06521739130435;37.5;164.28454106280185;12.817353122341673;46;46;0.0;"201707011900_201707012000";"2017-07-31 19:00:00"
33538;0;47;27.42222222222222;30.0;171.15858585858584;13.08275910725967;45;42;6.666666666666665;"201707011900_201707012000";"2017-07-31 19:00:00"
34050;0;49;27.93548387096774;27.0;284.12903225806457;16.85612743954152;31;27;12.903225806451612;"201707011900_201707012000";"2017-07-31 19:00:00"
34196;0;47;18.98989898989899;20.0;196.11214182642752;14.004004492516685;99;77;22.22222222222222;"201707011900_201707012000";"2017-07-31 19:00:00"
34218;0;57;31.714285714285715;34.0;273.16666666666674;16.527754435090895;49;46;6.122448979591832;"201707011900_201707012000";"2017-07-31 19:00:00"
34233;0;52;24.906976744186046;31.0;382.2292358803987;19.550683770149796;43;31;27.906976744186053;"201707011900_201707012000";"2017-07-31 19:00:00"
34860;0;38;18.976744186046513;22.0;135.26135105204872;11.630191359218847;43;38;11.627906976744185;"201707011900_201707012000";"2017-07-31 19:00:00"
32772;0;50;25.875;23.5;268.65;16.390546055577282;16;14;12.5;"201707021900_201707022000";"2017-07-31 19:00:00"
32814;0;60;26.45;27.0;361.87881355932177;19.023112614904054;60;49;18.333333333333336;"201707021900_201707022000";"2017-07-31 19:00:00"
32815;14;53;33.96666666666667;33.5;99.06781609195401;9.953281674500829;30;30;0.0;"201707021900_201707022000";"2017-07-31 19:00:00"
32816;0;51;20.56140350877193;22.0;211.53634085213028;14.544288942816362;57;44;22.807017543859654;"201707021900_201707022000";"2017-07-31 19:00:00"
32827;0;57;21.794871794871796;22.0;281.33399933399943;16.773014020562893;78;61;21.794871794871796;"201707021900_201707022000";"2017-07-31 19:00:00"
33034;0;48;20.71875;22.0;225.49899193548387;15.016623852766768;32;26;18.75;"201707021900_201707022000";"2017-07-31 19:00:00"
33128;0;66;30.416666666666668;32.5;219.29710144927532;14.808683312478369;24;23;4.1666666666666625;"201707021900_201707022000";"2017-07-31 19:00:00"
33538;0;50;27.072727272727274;30.0;220.3279461279461;14.84344791913072;55;50;9.090909090909093;"201707021900_201707022000";"2017-07-31 19:00:00"
34196;0;56;26.44736842105263;30.0;271.1187766714082;16.465684822424127;38;32;15.789473684210531;"201707021900_201707022000";"2017-07-31 19:00:00"
34218;0;60;29.37837837837838;29.0;283.2972972972973;16.831437766789186;37;33;10.81081081081081;"201707021900_201707022000";"2017-07-31 19:00:00"
34233;0;50;25.352941176470587;29.0;304.9529411764707;17.462901854401824;51;41;19.6078431372549;"201707021900_201707022000";"2017-07-31 19:00:00"
34860;0;32;11.875;8.0;161.3166666666667;12.70104982537533;16;10;37.5;"201707021900_201707022000";"2017-07-31 19:00:00"
32772;0;49;28.571428571428573;34.0;307.0313588850174;17.522310318134917;42;38;9.523809523809524;"201707031900_201707032000";"2017-07-31 19:00:00"
32814;0;58;22.90909090909091;23.0;307.20593692022265;17.527291203155798;99;79;20.2020202020202;"201707031900_201707032000";"2017-07-31 19:00:00"
32815;0;48;18.630434782608695;18.0;217.8619206880077;14.760146364044216;92;70;23.913043478260864;"201707031900_201707032000";"2017-07-31 19:00:00"
32816;0;50;22.142857142857142;25.0;296.77922077922074;17.227281293901854;56;44;21.42857142857143;"201707031900_201707032000";"2017-07-31 19:00:00"
32825;0;54;20.25;20.0;239.83333333333334;15.486553307089778;40;33;17.500000000000004;"201707031900_201707032000";"2017-07-31 19:00:00"
32827;0;55;20.152;20.0;291.0331612903226;17.05969405617588;125;92;26.400000000000002;"201707031900_201707032000";"2017-07-31 19:00:00"
32869;0;46;18.19148936170213;14.0;256.9842738205366;16.03072904831644;47;34;27.6595744680851;"201707031900_201707032000";"2017-07-31 19:00:00"
32871;0;38;14.852941176470589;16.5;163.5231729055258;12.787617952751239;34;25;26.470588235294112;"201707031900_201707032000";"2017-07-31 19:00:00"
33034;0;82;14.453551912568306;8.0;266.4360175343783;16.32286793227153;183;126;31.147540983606557;"201707031900_201707032000";"2017-07-31 19:00:00"
33128;0;65;29.70909090909091;33.0;319.4323232323232;17.872669728731722;55;50;9.090909090909093;"201707031900_201707032000";"2017-07-31 19:00:00"
33129;0;59;28.357142857142858;31.5;245.28831168831164;15.661682913669004;56;52;7.14285714285714;"201707031900_201707032000";"2017-07-31 19:00:00"
33538;0;55;28.955882352941178;29.0;216.87862159789285;14.726799434972042;68;65;4.411764705882348;"201707031900_201707032000";"2017-07-31 19:00:00"
