"cd_linha";"min";"max";"mean";"median";"var";"std";"count";"count_nonzero";"nonzero_percentage";"filename";"dateTime"
32776;1;51;30.391304347826086;35.0;280.52173913043475;16.748783213428812;23;23;0.0;"201708010600_201708010700";"2017-08-04 06:12:00"
32813;0;50;25.725;30.5;369.38397435897434;19.219364566992695;40;30;25.0;"201708010600_201708010700";"2017-08-04 06:12:00"
32831;0;49;26.727272727272727;23.0;321.0181818181818;17.916980265049737;11;10;9.090909090909093;"201708010600_201708010700";"2017-08-04 06:12:00"
32833;0;51;25.666666666666668;27.0;420.9523809523809;20.51712409068047;15;11;26.66666666666667;"201708010600_201708010700";"2017-08-04 06:12:00"
32837;0;49;30.733333333333334;43.0;396.6380952380952;19.915775034833448;15;12;19.999999999999996;"201708010600_201708010700";"2017-08-04 06:12:00"
32838;0;54;24.627906976744185;23.0;330.6677740863787;18.184272712604667;43;33;23.25581395348837;"201708010600_201708010700";"2017-08-04 06:12:00"
32849;0;47;26.647058823529413;32.0;289.11764705882354;17.003459855535976;17;14;17.647058823529417;"201708010600_201708010700";"2017-08-04 06:12:00"
32879;0;51;28.979166666666668;35.0;345.08466312056737;18.576454535797925;48;38;20.833333333333336;"201708010600_201708010700";"2017-08-04 06:12:00"
32939;0;52;29.818181818181817;32.5;233.58441558441558;15.283468702634739;22;21;4.545454545454541;"201708010600_201708010700";"2017-08-04 06:12:00"
32966;0;49;29.666666666666668;34.0;206.30666666666673;14.36337936095356;51;45;11.764705882352944;"201708010600_201708010700";"2017-08-04 06:12:00"
33122;0;53;30.833333333333332;34.5;252.81920903954804;15.90028958980144;60;52;13.33333333333333;"201708010600_201708010700";"2017-08-04 06:12:00"
33966;0;56;27.06896551724138;33.0;380.70935960591123;19.511774896351977;29;21;27.586206896551722;"201708010600_201708010700";"2017-08-04 06:12:00"
34045;0;47;23.1875;31.5;336.0291666666666;18.331098348616937;16;13;18.75;"201708010600_201708010700";"2017-08-04 06:12:00"
34062;0;46;25.764705882352942;36.0;353.06617647058823;18.79005525459114;17;14;17.647058823529417;"201708010600_201708010700";"2017-08-04 06:12:00"
34090;0;53;27.35185185185185;31.5;298.6851851851851;17.2825109629702;54;48;11.111111111111116;"201708010600_201708010700";"2017-08-04 06:12:00"
34210;0;50;23.151515151515152;26.0;334.75757575757575;18.296381493551554;33;24;27.27272727272727;"201708010600_201708010700";"2017-08-04 06:12:00"
34246;0;51;27.504504504504503;29.0;223.2340704340705;14.94101972537586;111;100;9.909909909909908;"201708010600_201708010700";"2017-08-04 06:12:00"
34758;1;50;31.2;40.5;448.17777777777775;21.170209677227522;10;10;0.0;"201708010600_201708010700";"2017-08-04 06:12:00"
32776;0;46;21.846153846153847;26.5;274.8553846153846;16.578763060475428;26;21;19.23076923076923;"201708020600_201708020700";"2017-08-04 06:12:00"
32813;0;49;26.394736842105264;28.5;283.05618776671406;16.824273766398182;38;33;13.157894736842103;"201708020600_201708020700";"2017-08-04 06:12:00"
32831;0;47;25.583333333333332;31.5;336.26515151515156;18.337533954028594;12;9;25.0;"201708020600_201708020700";"2017-08-04 06:12:00"
32833;0;50;24.294117647058822;27.0;251.9705882352941;15.873581455843356;17;15;11.764705882352944;"201708020600_201708020700";"2017-08-04 06:12:00"
32837;0;47;23.083333333333332;25.5;356.2651515151515;18.87498745735084;12;9;25.0;"201708020600_201708020700";"2017-08-04 06:12:00"
32838;0;51;26.193548387096776;29.0;310.76129032258063;17.628422797362806;31;25;19.354838709677423;"201708020600_201708020700";"2017-08-04 06:12:00"
32849;0;49;20.076923076923077;14.0;373.4102564102564;19.32382613278893;13;10;23.076923076923073;"201708020600_201708020700";"2017-08-04 06:12:00"
32879;0;55;27.294117647058822;29.0;313.8117647058823;17.714732984323593;51;43;15.686274509803921;"201708020600_201708020700";"2017-08-04 06:12:00"
32939;0;52;29.09090909090909;32.5;309.6103896103897;17.59574919150616;22;18;18.181818181818176;"201708020600_201708020700";"2017-08-04 06:12:00"
32966;0;50;27.396551724137932;31.5;256.2785843920146;16.008703395091516;58;52;10.344827586206895;"201708020600_201708020700";"2017-08-04 06:12:00"
33122;0;54;31.22641509433962;35.0;241.98621190130618;15.555906013514809;53;49;7.547169811320753;"201708020600_201708020700";"2017-08-04 06:12:00"
33966;0;53;29.060606060606062;36.0;319.6837121212122;17.879701119459803;33;27;18.181818181818176;"201708020600_201708020700";"2017-08-04 06:12:00"
34045;0;48;23.076923076923077;29.0;331.24358974358967;18.200098619062196;13;10;23.076923076923073;"201708020600_201708020700";"2017-08-04 06:12:00"
34062;0;49;22.25;18.0;350.02272727272725;18.70889433592288;12;10;16.666666666666664;"201708020600_201708020700";"2017-08-04 06:12:00"
34090;0;53;28.796875;32.5;281.43427579365067;16.77600297429786;64;57;10.9375;"201708020600_201708020700";"2017-08-04 06:12:00"
