"cd_linha";"min";"max";"mean";"median";"var";"std";"count";"count_nonzero";"nonzero_percentage";"filename";"dateTime"
33229;0;50;7.297101449275362;0.0;152.95488204802703;12.367492957266117;138;48;65.21739130434783;"201707011700_201707011800";"2017-07-14 17:27:00"
33230;0;47;9.682758620689656;0.0;157.42643678160914;12.546969226933218;145;69;52.41379310344827;"201707011700_201707011800";"2017-07-14 17:27:00"
33234;0;48;4.711864406779661;0.0;98.90772128060263;9.945236109846896;118;29;75.42372881355932;"201707011700_201707011800";"2017-07-14 17:27:00"
33339;0;32;7.875;7.0;85.85000000000001;9.265527507918803;16;9;43.75;"201707011700_201707011800";"2017-07-14 17:27:00"
33380;0;43;15.869565217391305;18.0;180.88389870998571;13.449308484453233;92;63;31.521739130434778;"201707011700_201707011800";"2017-07-14 17:27:00"
33382;0;51;17.065573770491802;18.0;197.4622950819672;14.052127777741248;61;46;24.590163934426236;"201707011700_201707011800";"2017-07-14 17:27:00"
33476;0;49;4.458333333333333;0.0;91.87849301397205;9.585326964374875;168;38;77.38095238095238;"201707011700_201707011800";"2017-07-14 17:27:00"
33571;0;43;15.194805194805195;14.0;180.23631270690092;13.425211830988028;154;112;27.27272727272727;"201707011700_201707011800";"2017-07-14 17:27:00"
33573;0;34;9.73076923076923;2.5;135.8846153846154;11.656955665379163;26;16;38.46153846153846;"201707011700_201707011800";"2017-07-14 17:27:00"
33575;0;40;12.047619047619047;11.0;106.6697142857143;10.3281031310553;126;99;21.42857142857143;"201707011700_201707011800";"2017-07-14 17:27:00"
33638;0;45;12.548076923076923;11.0;141.90057879014185;11.912202936071138;104;81;22.115384615384613;"201707011700_201707011800";"2017-07-14 17:27:00"
33639;0;50;14.240506329113924;13.0;180.4003870031444;13.43132111905394;158;114;27.848101265822788;"201707011700_201707011800";"2017-07-14 17:27:00"
33640;0;49;14.22680412371134;13.0;186.9845627904492;13.674229879245456;194;134;30.927835051546392;"201707011700_201707011800";"2017-07-14 17:27:00"
33642;0;42;13.494845360824742;13.0;160.81507731958757;12.681288472374863;97;67;30.927835051546392;"201707011700_201707011800";"2017-07-14 17:27:00"
33643;0;45;11.965034965034965;7.0;153.2311632029942;12.378657568694361;143;108;24.47552447552448;"201707011700_201707011800";"2017-07-14 17:27:00"
33645;0;44;9.672268907563025;3.0;149.35778379148266;12.22120222365552;119;67;43.69747899159664;"201707011700_201707011800";"2017-07-14 17:27:00"
33646;0;37;9.862745098039216;2.5;137.50572704329258;11.726283598962315;102;59;42.15686274509803;"201707011700_201707011800";"2017-07-14 17:27:00"
33648;0;46;11.027027027027026;4.0;180.5901719901719;13.438384277515356;111;61;45.04504504504504;"201707011700_201707011800";"2017-07-14 17:27:00"
33652;0;49;17.6;18.0;215.76202531645575;14.688840162397293;80;63;21.250000000000004;"201707011700_201707011800";"2017-07-14 17:27:00"
33667;0;48;14.561643835616438;12.5;196.9237600377893;14.032952648597846;146;108;26.027397260273975;"201707011700_201707011800";"2017-07-14 17:27:00"
34133;0;36;9.813559322033898;4.0;124.22326125073054;11.145548943445116;59;33;44.067796610169495;"201707011700_201707011800";"2017-07-14 17:27:00"
34136;0;36;15.056603773584905;16.0;167.86211901306245;12.956161430495625;53;36;32.07547169811321;"201707011700_201707011800";"2017-07-14 17:27:00"
34137;0;41;21.918032786885245;25.0;147.6765027322405;12.15222213145565;61;54;11.475409836065575;"201707011700_201707011800";"2017-07-14 17:27:00"
34463;0;38;8.126865671641792;0.0;115.52513747054205;10.748262067448023;134;61;54.47761194029851;"201707011700_201707011800";"2017-07-14 17:27:00"
35069;0;40;19.791666666666668;22.5;195.04166666666666;13.965731870069204;24;18;25.0;"201707011700_201707011800";"2017-07-14 17:27:00"
33229;0;50;9.775510204081632;0.0;175.49547654113184;13.247470571438603;98;43;56.122448979591844;"201707021700_201707021800";"2017-07-14 17:27:00"
33230;0;40;12.717948717948717;13.0;165.94466936572198;12.881951302722813;39;22;43.58974358974359;"201707021700_201707021800";"2017-07-14 17:27:00"
33234;0;50;13.333333333333334;0.5;322.84057971014494;17.967765017111752;24;12;50.0;"201707021700_201707021800";"2017-07-14 17:27:00"
33339;0;13;4.333333333333333;2.0;30.666666666666668;5.5377492419453835;6;3;50.0;"201707021700_201707021800";"2017-07-14 17:27:00"
33380;0;46;17.21153846153846;14.5;256.32692307692315;16.01021308655582;52;37;28.846153846153843;"201707021700_201707021800";"2017-07-14 17:27:00"
33382;0;41;15.152777777777779;15.0;175.39886541471049;13.24382367047789;72;49;31.944444444444443;"201707021700_201707021800";"2017-07-14 17:27:00"
33476;0;43;4.833333333333333;0.0;122.81601731601735;11.082238822368762;78;16;79.48717948717949;"201707021700_201707021800";"2017-07-14 17:27:00"
33571;0;54;16.41025641025641;18.0;184.38196286472163;13.578732005040884;117;89;23.931623931623935;"201707021700_201707021800";"2017-07-14 17:27:00"
33573;0;38;11.653846153846153;3.5;179.9153846153846;13.413254065117256;26;13;50.0;"201707021700_201707021800";"2017-07-14 17:27:00"
33575;0;47;10.220930232558139;3.0;155.3976744186046;12.465860356132849;86;45;47.67441860465116;"201707021700_201707021800";"2017-07-14 17:27:00"
33638;0;42;17.11627906976744;19.0;169.9627906976744;13.036977820709614;86;66;23.25581395348837;"201707021700_201707021800";"2017-07-14 17:27:00"
33639;0;46;18.333333333333332;20.0;155.07843137254906;12.453049079343945;69;58;15.94202898550725;"201707021700_201707021800";"2017-07-14 17:27:00"
33640;0;51;20.253968253968253;21.0;195.4183307731695;13.979210663451978;63;53;15.873015873015872;"201707021700_201707021800";"2017-07-14 17:27:00"
33642;0;39;13.045454545454545;12.5;149.25369978858345;12.216943144198693;44;29;34.09090909090909;"201707021700_201707021800";"2017-07-14 17:27:00"
33643;0;44;15.35135135135135;16.0;199.02554609403927;14.107641407905124;74;52;29.729729729729726;"201707021700_201707021800";"2017-07-14 17:27:00"
33645;0;51;12.388235294117647;10.0;167.90700280112048;12.957893455385427;85;59;30.58823529411765;"201707021700_201707021800";"2017-07-14 17:27:00"
33646;0;39;11.015384615384615;0.0;191.35913461538453;13.83326189354429;65;32;50.76923076923077;"201707021700_201707021800";"2017-07-14 17:27:00"
33648;0;46;15.210526315789474;16.0;152.98150782361307;12.368569352338737;38;29;23.684210526315784;"201707021700_201707021800";"2017-07-14 17:27:00"
33652;0;48;16.490909090909092;16.0;157.21750841750838;12.538640612821965;55;46;16.36363636363637;"201707021700_201707021800";"2017-07-14 17:27:00"
33667;0;44;16.428571428571427;18.0;201.82324455205813;14.206450807716125;119;84;29.411764705882348;"201707021700_201707021800";"2017-07-14 17:27:00"
34133;0;44;20.132075471698112;25.0;172.30914368650215;13.126657750033027;53;44;16.981132075471695;"201707021700_201707021800";"2017-07-14 17:27:00"
34136;0;48;24.22222222222222;28.0;244.33333333333331;15.631165450257805;27;22;18.518518518518523;"201707021700_201707021800";"2017-07-14 17:27:00"
34137;0;40;16.225806451612904;16.0;250.447311827957;15.825527221168873;31;20;35.483870967741936;"201707021700_201707021800";"2017-07-14 17:27:00"
34463;0;42;9.411111111111111;0.0;161.79538077403245;12.719881319180319;90;39;56.666666666666664;"201707021700_201707021800";"2017-07-14 17:27:00"
35069;0;35;16.285714285714285;18.0;212.52747252747255;14.578322006577867;14;10;28.57142857142857;"201707021700_201707021800";"2017-07-14 17:27:00"
33229;0;49;6.095693779904306;0.0;126.60618329039377;11.251941312075608;209;65;68.89952153110048;"201707031700_201707031800";"2017-07-14 17:27:00"
33230;0;46;6.985576923076923;0.0;113.45389725009287;10.65147394730386;208;80;61.53846153846154;"201707031700_201707031800";"2017-07-14 17:27:00"
33234;0;39;5.341772151898734;0.0;109.04168346367815;10.442302593953029;158;44;72.15189873417722;"201707031700_201707031800";"2017-07-14 17:27:00"
33339;0;45;12.439024390243903;10.5;145.63203854260763;12.067810014356692;82;53;35.36585365853659;"201707031700_201707031800";"2017-07-14 17:27:00"
33380;0;50;15.075757575757576;14.0;182.83391163543828;13.521609062365258;132;92;30.303030303030297;"201707031700_201707031800";"2017-07-14 17:27:00"
33382;0;46;11.028248587570621;7.0;147.8685156651259;12.160119886955306;177;117;33.89830508474576;"201707031700_201707031800";"2017-07-14 17:27:00"
33475;0;50;14.264150943396226;12.0;200.71051212938;14.167233750079088;106;65;38.67924528301887;"201707031700_201707031800";"2017-07-14 17:27:00"
33476;0;46;6.535545023696683;0.0;115.44992101105844;10.744762492072983;211;81;61.61137440758293;"201707031700_201707031800";"2017-07-14 17:27:00"
33571;0;47;12.388059701492537;8.0;169.59865671641793;13.023004903493584;201;136;32.33830845771144;"201707031700_201707031800";"2017-07-14 17:27:00"
33573;0;40;5.615384615384615;0.0;87.7948717948718;9.369891770712819;91;39;57.14285714285714;"201707031700_201707031800";"2017-07-14 17:27:00"
33575;0;41;6.670886075949367;1.0;96.2986374264291;9.813186914882907;158;80;49.36708860759494;"201707031700_201707031800";"2017-07-14 17:27:00"
33638;0;48;10.833333333333334;6.0;153.5558558558559;12.39176564722945;186;123;33.87096774193549;"201707031700_201707031800";"2017-07-14 17:27:00"
33639;0;53;15.63859649122807;15.0;194.85836422041012;13.959167748129188;285;229;19.649122807017537;"201707031700_201707031800";"2017-07-14 17:27:00"
33640;0;57;15.080645161290322;12.0;197.02990727438944;14.03673420972234;248;184;25.806451612903224;"201707031700_201707031800";"2017-07-14 17:27:00"
33642;0;46;9.23076923076923;5.0;124.39801488833743;11.153385803796864;156;99;36.53846153846154;"201707031700_201707031800";"2017-07-14 17:27:00"
33643;0;40;9.051546391752577;3.0;126.65017894343254;11.253896167258366;194;119;38.65979381443299;"201707031700_201707031800";"2017-07-14 17:27:00"
33645;0;48;10.326530612244898;3.0;162.85693354264782;12.761541189944412;196;121;38.26530612244898;"201707031700_201707031800";"2017-07-14 17:27:00"
33646;0;42;8.807339449541285;1.0;131.10142711518853;11.449953149039018;109;64;41.28440366972477;"201707031700_201707031800";"2017-07-14 17:27:00"
33648;0;46;11.701863354037267;5.0;181.53555900621114;13.473513239174522;161;94;41.61490683229814;"201707031700_201707031800";"2017-07-14 17:27:00"
33652;0;45;14.529411764705882;12.0;178.67497507477563;13.366935889528895;119;91;23.529411764705888;"201707031700_201707031800";"2017-07-14 17:27:00"
33667;0;51;12.849122807017544;6.0;207.33983197430194;14.399299704301663;285;186;34.73684210526316;"201707031700_201707031800";"2017-07-14 17:27:00"
34133;0;48;8.31578947368421;0.0;145.07228070175435;12.04459549763936;76;34;55.263157894736835;"201707031700_201707031800";"2017-07-14 17:27:00"
34136;0;42;13.262626262626263;9.0;182.5833848690992;13.512341946128332;99;61;38.38383838383839;"201707031700_201707031800";"2017-07-14 17:27:00"
34137;0;44;10.9;4.0;158.81007194244606;12.60198682519729;140;73;47.857142857142854;"201707031700_201707031800";"2017-07-14 17:27:00"
34463;0;41;6.576763485477178;0.0;107.20345781466109;10.353910266882801;241;101;58.091286307053934;"201707031700_201707031800";"2017-07-14 17:27:00"
35069;0;40;17.88235294117647;16.5;244.77361853832437;15.645242680710465;34;23;32.35294117647059;"201707031700_201707031800";"2017-07-14 17:27:00"
33229;0;119;5.107142857142857;0.0;150.69365395560615;12.275734355043944;252;67;73.41269841269842;"201707041700_201707041800";"2017-07-14 17:27:00"
33230;0;37;5.540284360189573;0.0;97.82098849018276;9.890449357343819;211;63;70.14218009478674;"201707041700_201707041800";"2017-07-14 17:27:00"
33234;0;43;8.01980198019802;0.0;151.45960396039595;12.306892538752257;101;40;60.396039603960396;"201707041700_201707041800";"2017-07-14 17:27:00"
33339;0;38;8.974683544303797;7.0;103.33268419344371;10.165268525397828;79;46;41.77215189873418;"201707041700_201707041800";"2017-07-14 17:27:00"
33380;0;49;14.173913043478262;13.0;162.23315814620165;12.737078085110479;92;66;28.260869565217394;"201707041700_201707041800";"2017-07-14 17:27:00"
33382;0;39;9.62135922330097;6.0;112.86080985081698;10.62359684150415;206;131;36.40776699029126;"201707041700_201707041800";"2017-07-14 17:27:00"
33475;0;255;16.073684210526316;12.0;816.537066069429;28.575112704404667;95;60;36.8421052631579;"201707041700_201707041800";"2017-07-14 17:27:00"
33476;0;46;6.371841155234657;0.0;125.12572594569139;11.185961109609284;277;94;66.06498194945848;"201707041700_201707041800";"2017-07-14 17:27:00"
33571;0;47;11.02555910543131;6.0;162.2813959203736;12.738971540920154;313;200;36.102236421725244;"201707041700_201707041800";"2017-07-14 17:27:00"
33573;0;40;10.05;6.5;135.94615384615386;11.659594926332298;40;25;37.5;"201707041700_201707041800";"2017-07-14 17:27:00"
33575;0;42;7.550724637681159;4.0;85.12241452089496;9.226180928254928;207;136;34.29951690821256;"201707041700_201707041800";"2017-07-14 17:27:00"
33638;0;55;12.173684210526316;9.0;178.00671122250074;13.341915575452452;190;123;35.26315789473684;"201707041700_201707041800";"2017-07-14 17:27:00"
33639;0;56;15.321192052980132;14.0;197.5144331257838;14.053982820744581;302;241;20.198675496688743;"201707041700_201707041800";"2017-07-14 17:27:00"
33640;0;49;14.703557312252965;12.0;209.32843967626582;14.468187159290753;253;179;29.249011857707508;"201707041700_201707041800";"2017-07-14 17:27:00"
33642;0;39;11.056962025316455;9.0;135.35342255905826;11.634148983017978;158;103;34.81012658227848;"201707041700_201707041800";"2017-07-14 17:27:00"
33643;0;41;8.135658914728682;2.0;101.73638886375296;10.08644579937616;258;160;37.98449612403101;"201707041700_201707041800";"2017-07-14 17:27:00"
33645;0;46;6.512605042016807;0.0;113.9470978264724;10.67460059329961;238;107;55.04201680672269;"201707041700_201707041800";"2017-07-14 17:27:00"
33646;0;38;8.702127659574469;3.0;123.26515671471061;11.10248425870132;94;50;46.808510638297875;"201707041700_201707041800";"2017-07-14 17:27:00"
33648;0;42;7.775;1.0;115.2446540880503;10.735206289962495;160;82;48.75000000000001;"201707041700_201707041800";"2017-07-14 17:27:00"
33652;0;49;14.056962025316455;8.5;221.31520599854866;14.87666649483508;158;107;32.27848101265823;"201707041700_201707041800";"2017-07-14 17:27:00"
33667;0;55;14.253424657534246;12.5;199.19328720048955;14.113585200100276;292;212;27.397260273972602;"201707041700_201707041800";"2017-07-14 17:27:00"
34133;0;39;8.779220779220779;1.0;120.88482570061517;10.994763558195109;77;43;44.15584415584416;"201707041700_201707041800";"2017-07-14 17:27:00"
34136;0;42;14.9;16.5;169.10379746835443;13.003991597519372;80;55;31.25;"201707041700_201707041800";"2017-07-14 17:27:00"
34137;0;40;14.290598290598291;14.0;168.56999705275584;12.98345089152941;117;78;33.333333333333336;"201707041700_201707041800";"2017-07-14 17:27:00"
34463;0;43;5.857142857142857;0.0;95.60819327731085;9.777944225516467;273;103;62.27106227106227;"201707041700_201707041800";"2017-07-14 17:27:00"
35069;0;35;18.133333333333333;23.0;190.69523809523807;13.809244660561202;15;10;33.333333333333336;"201707041700_201707041800";"2017-07-14 17:27:00"
33229;0;47;6.346153846153846;0.0;135.5697270471463;11.643441374745969;156;50;67.94871794871796;"201707051700_201707051800";"2017-07-14 17:27:00"
33230;0;44;10.029126213592233;0.0;158.730854842529;12.598843393047197;206;98;52.42718446601942;"201707051700_201707051800";"2017-07-14 17:27:00"
33234;0;50;7.1234567901234565;0.0;166.13456790123456;12.889319916164489;81;27;66.66666666666667;"201707051700_201707051800";"2017-07-14 17:27:00"
33339;0;39;11.467391304347826;7.5;130.2736502627807;11.413748300307866;92;61;33.69565217391305;"201707051700_201707051800";"2017-07-14 17:27:00"
33380;0;51;14.221556886227544;12.0;168.8843517783709;12.995551230262258;167;114;31.73652694610778;"201707051700_201707051800";"2017-07-14 17:27:00"
33382;0;41;9.435064935064934;4.5;120.69183430948135;10.985983538558637;154;92;40.25974025974026;"201707051700_201707051800";"2017-07-14 17:27:00"
33475;0;164;21.952830188679247;17.0;748.5977538185086;27.36051450207961;106;76;28.301886792452834;"201707051700_201707051800";"2017-07-14 17:27:00"
33476;0;42;7.732394366197183;0.0;120.42433323344325;10.973802132052649;142;65;54.22535211267605;"201707051700_201707051800";"2017-07-14 17:27:00"
33571;0;39;10.653225806451612;6.5;136.84282356014106;11.697983739095429;248;156;37.096774193548384;"201707051700_201707051800";"2017-07-14 17:27:00"
33573;0;40;10.790697674418604;6.0;153.35991140642304;12.383856887352302;43;27;37.2093023255814;"201707051700_201707051800";"2017-07-14 17:27:00"
33575;0;41;8.049019607843137;3.0;93.29460298971073;9.658913137082802;102;64;37.254901960784316;"201707051700_201707051800";"2017-07-14 17:27:00"
33638;0;53;13.606666666666667;12.0;179.48854586129758;13.39733353549495;150;105;30.000000000000004;"201707051700_201707051800";"2017-07-14 17:27:00"
33639;0;56;15.88125;14.5;201.97331504702203;14.211731599176154;320;249;22.187500000000004;"201707051700_201707051800";"2017-07-14 17:27:00"
33640;0;50;15.125;15.0;198.73322510822524;14.097277223216732;232;161;30.603448275862068;"201707051700_201707051800";"2017-07-14 17:27:00"
33642;0;38;10.537974683544304;7.0;127.29472708215752;11.282496491564157;158;109;31.0126582278481;"201707051700_201707051800";"2017-07-14 17:27:00"
33643;0;44;9.427966101694915;4.0;124.99478903714387;11.180106843726668;236;146;38.13559322033898;"201707051700_201707051800";"2017-07-14 17:27:00"
