"cd_linha";"min";"max";"mean";"median";"var";"std";"count";"count_nonzero";"nonzero_percentage";"filename";"dateTime"
32885;0;50;11.06060606060606;9.0;132.86652787416148;11.526774391570326;132;96;27.27272727272727;"201706011500_201706011600";"2017-06-30 15:01:00"
33479;0;39;7.7254901960784315;3.5;89.19652844744455;9.444391375173128;306;169;44.77124183006536;"201706011500_201706011600";"2017-06-30 15:01:00"
33534;0;51;10.578313253012048;7.0;162.22245077872478;12.736657755420955;83;57;31.32530120481928;"201706011500_201706011600";"2017-06-30 15:01:00"
33535;0;55;11.331125827814569;8.0;155.67629139072844;12.477030551807125;151;100;33.774834437086085;"201706011500_201706011600";"2017-06-30 15:01:00"
33536;0;52;10.30945558739255;6.0;144.02465171425752;12.001027110804205;349;229;34.38395415472779;"201706011500_201706011600";"2017-06-30 15:01:00"
34107;0;121;11.028248587570621;5.0;236.87987930148938;15.390902484958099;177;98;44.632768361581924;"201706011500_201706011600";"2017-06-30 15:01:00"
34144;0;36;10.811764705882354;8.0;130.08319327731093;11.405401934053483;85;52;38.8235294117647;"201706011500_201706011600";"2017-06-30 15:01:00"
34883;0;44;4.502551020408164;0.0;75.67262774675085;8.69900153734616;392;147;62.5;"201706011500_201706011600";"2017-06-30 15:01:00"
34884;0;52;5.3786764705882355;0.0;97.91880562187978;9.895393151455872;272;90;66.91176470588236;"201706011500_201706011600";"2017-06-30 15:01:00"
32885;0;36;6.982905982905983;1.0;88.6031535514294;9.412924813862555;117;65;44.44444444444444;"201706021500_201706021600";"2017-06-30 15:01:00"
33479;0;49;8.501440922190202;4.0;113.5744198830605;10.65713000216571;347;200;42.363112391930834;"201706021500_201706021600";"2017-06-30 15:01:00"
33534;0;52;13.46987951807229;9.0;226.91066705847786;15.063554263801018;83;60;27.710843373493976;"201706021500_201706021600";"2017-06-30 15:01:00"
33535;0;48;13.102272727272727;9.0;196.89746603970744;14.032015751120985;88;65;26.136363636363637;"201706021500_201706021600";"2017-06-30 15:01:00"
33536;0;51;14.665024630541872;11.0;217.13476076671714;14.73549323119919;203;145;28.57142857142857;"201706021500_201706021600";"2017-06-30 15:01:00"
34107;0;36;5.401869158878505;0.0;63.002062217542026;7.937383839625121;214;103;51.86915887850467;"201706021500_201706021600";"2017-06-30 15:01:00"
34144;0;37;5.873134328358209;0.0;75.25446077881271;8.674932897654754;134;62;53.73134328358209;"201706021500_201706021600";"2017-06-30 15:01:00"
