"cd_linha";"min";"max";"mean";"median";"var";"std";"count";"count_nonzero";"nonzero_percentage";"filename";"dateTime"
32772;0;49;17.541666666666668;16.0;199.1171328671328;14.110887033320505;144;119;17.361111111111114;"201706011200_201706011300";"2017-06-18 12:17:00"
33075;0;50;11.516129032258064;12.0;137.25136154168422;11.715432622898918;155;99;36.12903225806452;"201706011200_201706011300";"2017-06-18 12:17:00"
33131;0;48;10.543859649122806;0.0;226.28822055137837;15.0428793969565;57;23;59.64912280701755;"201706011200_201706011300";"2017-06-18 12:17:00"
33239;0;36;15.49090909090909;19.0;149.32861952861953;12.220008982346107;55;39;29.09090909090909;"201706011200_201706011300";"2017-06-18 12:17:00"
33253;0;48;30.6;34.0;157.95294117647063;12.567933051081654;35;33;5.714285714285716;"201706011200_201706011300";"2017-06-18 12:17:00"
33264;0;43;25.055555555555557;27.5;135.8825396825397;11.656866632270427;36;35;2.777777777777779;"201706011200_201706011300";"2017-06-18 12:17:00"
33272;0;46;22.044117647058822;25.5;224.46071115013177;14.982012920503433;68;59;13.235294117647056;"201706011200_201706011300";"2017-06-18 12:17:00"
33277;0;43;22.734375;26.0;199.2457837301587;14.115444864762807;64;56;12.5;"201706011200_201706011300";"2017-06-18 12:17:00"
33280;0;45;22.27777777777778;27.0;249.17777777777778;15.78536593740474;36;31;13.888888888888884;"201706011200_201706011300";"2017-06-18 12:17:00"
33328;0;50;17.2972972972973;15.5;289.3898556090335;17.01146247707802;74;51;31.081081081081084;"201706011200_201706011300";"2017-06-18 12:17:00"
33377;0;50;12.366013071895425;6.0;197.9177846577226;14.06832558116717;153;84;45.09803921568627;"201706011200_201706011300";"2017-06-18 12:17:00"
33425;0;44;22.6;28.0;261.32307692307694;16.165490308774334;40;30;25.0;"201706011200_201706011300";"2017-06-18 12:17:00"
33457;0;53;27.875;28.0;206.17741935483872;14.358879460279578;32;30;6.25;"201706011200_201706011300";"2017-06-18 12:17:00"
34098;0;32;5.615384615384615;0.0;122.48615384615385;11.067346287441893;26;7;73.07692307692308;"201706011200_201706011300";"2017-06-18 12:17:00"
34101;0;46;19.09722222222222;20.0;211.66647104851327;14.54876183901961;72;55;23.611111111111114;"201706011200_201706011300";"2017-06-18 12:17:00"
34102;0;44;13.328125;14.0;150.31919642857144;12.26047292842211;64;42;34.375;"201706011200_201706011300";"2017-06-18 12:17:00"
34144;0;51;17.65;13.5;276.4686440677966;16.627346272565465;60;39;35.0;"201706011200_201706011300";"2017-06-18 12:17:00"
34149;0;40;10.34;4.5;171.20857142857142;13.084669328208925;50;26;48.0;"201706011200_201706011300";"2017-06-18 12:17:00"
34195;0;47;16.906976744186046;19.0;255.56771545827633;15.98648540043359;86;52;39.53488372093024;"201706011200_201706011300";"2017-06-18 12:17:00"
34832;0;43;21.208333333333332;20.0;147.56340579710144;12.147567896377506;24;22;8.333333333333337;"201706011200_201706011300";"2017-06-18 12:17:00"
34840;0;48;25.170212765957448;30.0;185.40518038852915;13.616357089490903;47;46;2.127659574468088;"201706011200_201706011300";"2017-06-18 12:17:00"
32772;0;46;16.739884393063583;14.0;212.8447371958598;14.589199333611829;173;136;21.387283236994215;"201706021200_201706021300";"2017-06-18 12:17:00"
33075;0;37;6.903225806451613;1.0;112.61009817671805;10.611790526424748;93;55;40.86021505376344;"201706021200_201706021300";"2017-06-18 12:17:00"
33131;0;41;12.980392156862745;12.0;170.77960784313723;13.068267208897177;51;33;35.29411764705882;"201706021200_201706021300";"2017-06-18 12:17:00"
33239;0;39;14.421052631578947;11.0;191.3684210526316;13.8335975455639;19;13;31.57894736842105;"201706021200_201706021300";"2017-06-18 12:17:00"
33253;0;47;19.365384615384617;22.0;221.5305429864254;14.88390214246336;52;42;19.23076923076923;"201706021200_201706021300";"2017-06-18 12:17:00"
33264;0;44;23.162790697674417;26.0;179.85382059800662;13.410958973839515;43;37;13.953488372093027;"201706021200_201706021300";"2017-06-18 12:17:00"
33272;0;90;24.785714285714285;28.5;278.20779220779224;16.679562110792723;56;53;5.35714285714286;"201706021200_201706021300";"2017-06-18 12:17:00"
33277;0;44;20.966666666666665;25.0;187.59209039548026;13.696426190633828;60;50;16.666666666666664;"201706021200_201706021300";"2017-06-18 12:17:00"
33280;0;46;22.045454545454547;26.5;301.67230443974626;17.368716257678525;44;32;27.27272727272727;"201706021200_201706021300";"2017-06-18 12:17:00"
33328;0;50;17.893939393939394;17.0;278.68088578088583;16.693737921175288;66;46;30.303030303030297;"201706021200_201706021300";"2017-06-18 12:17:00"
33377;0;84;13.404411764705882;10.5;223.9463507625273;14.964837144537434;136;77;43.38235294117647;"201706021200_201706021300";"2017-06-18 12:17:00"
33425;0;44;18.46511627906977;18.0;216.15946843853823;14.702362682186092;43;31;27.906976744186053;"201706021200_201706021300";"2017-06-18 12:17:00"
33457;0;50;23.057142857142857;25.0;255.8201680672269;15.994379264830094;35;30;14.28571428571429;"201706021200_201706021300";"2017-06-18 12:17:00"
34098;0;42;14.711538461538462;14.0;175.38574660633486;13.243328380974885;52;35;32.692307692307686;"201706021200_201706021300";"2017-06-18 12:17:00"
34101;0;41;12.276923076923078;8.0;178.92211538461538;13.376177158837848;65;39;40.0;"201706021200_201706021300";"2017-06-18 12:17:00"
34102;0;41;11.411764705882353;6.0;169.46971027216858;13.018053244328376;68;37;45.58823529411765;"201706021200_201706021300";"2017-06-18 12:17:00"
