"cd_linha";"min";"max";"mean";"median";"var";"std";"count";"count_nonzero";"nonzero_percentage";"filename";"dateTime"
32782;0;50;18.392156862745097;21.0;196.96313725490188;14.034355605260323;51;39;23.529411764705888;"201706010600_201706010700";"2017-06-16 06:34:00"
32787;0;44;21.782608695652176;25.5;216.84057971014488;14.725507791249335;46;37;19.565217391304344;"201706010600_201706010700";"2017-06-16 06:34:00"
32791;0;43;24.0625;28.0;183.15725806451607;13.533560435617675;32;30;6.25;"201706010600_201706010700";"2017-06-16 06:34:00"
32802;0;44;4.714285714285714;0.0;103.42857142857143;10.169983846032963;91;22;75.82417582417582;"201706010600_201706010700";"2017-06-16 06:34:00"
32827;0;0;0.0;0.0;0.0;0.0;32;0;100.0;"201706010600_201706010700";"2017-06-16 06:34:00"
33550;0;44;18.13888888888889;18.0;163.61424100156492;12.791178249151441;72;60;16.666666666666664;"201706010600_201706010700";"2017-06-16 06:34:00"
33970;0;36;20.555555555555557;21.0;110.96732026143788;10.534102726926385;18;16;11.111111111111116;"201706010600_201706010700";"2017-06-16 06:34:00"
33984;0;49;14.0;10.0;206.6551724137931;14.375505988096318;59;40;32.20338983050848;"201706010600_201706010700";"2017-06-16 06:34:00"
33985;0;37;17.36842105263158;20.0;184.13450292397658;13.569616904097794;19;14;26.315789473684216;"201706010600_201706010700";"2017-06-16 06:34:00"
33989;0;40;19.7;23.5;161.32068965517243;12.7012081966706;30;27;9.999999999999998;"201706010600_201706010700";"2017-06-16 06:34:00"
34008;0;47;15.11111111111111;14.0;153.55555555555554;12.39175353029407;45;35;22.22222222222222;"201706010600_201706010700";"2017-06-16 06:34:00"
34077;0;33;19.285714285714285;24.5;172.83516483516482;13.14667885190647;14;11;21.42857142857143;"201706010600_201706010700";"2017-06-16 06:34:00"
34652;0;42;17.81578947368421;18.5;155.0732574679943;12.452841341155612;38;33;13.157894736842103;"201706010600_201706010700";"2017-06-16 06:34:00"
34657;0;46;15.918032786885245;18.0;193.10983606557375;13.896396513685616;61;43;29.508196721311474;"201706010600_201706010700";"2017-06-16 06:34:00"
34680;0;43;18.977272727272727;19.5;195.69714587737843;13.989179599868551;44;36;18.181818181818176;"201706010600_201706010700";"2017-06-16 06:34:00"
34692;0;39;9.811475409836065;0.0;146.79887549112587;12.116058579056388;122;58;52.459016393442624;"201706010600_201706010700";"2017-06-16 06:34:00"
32782;0;17;8.5;8.5;144.5;12.020815280171307;2;1;50.0;"201706020600_201706020700";"2017-06-16 06:34:00"
32787;0;39;3.9545454545454546;0.0;114.33116883116884;10.692575406849784;22;3;86.36363636363636;"201706020600_201706020700";"2017-06-16 06:34:00"
32791;27;36;30.666666666666668;29.0;22.33333333333333;4.725815626252608;3;3;0.0;"201706020600_201706020700";"2017-06-16 06:34:00"
32802;0;27;12.444444444444445;12.0;144.52777777777777;12.021970627887;9;6;33.333333333333336;"201706020600_201706020700";"2017-06-16 06:34:00"
32827;0;0;0.0;0.0;0.0;0.0;9;0;100.0;"201706020600_201706020700";"2017-06-16 06:34:00"
33550;21;31;25.5;25.0;17.66666666666667;4.203173404306164;4;4;0.0;"201706020600_201706020700";"2017-06-16 06:34:00"
34008;0;46;7.666666666666667;0.0;352.6666666666667;18.7794213613377;6;1;83.33333333333334;"201706020600_201706020700";"2017-06-16 06:34:00"
34077;0;37;1.3584905660377358;0.0;48.00362844702467;6.928465085935316;53;2;96.22641509433963;"201706020600_201706020700";"2017-06-16 06:34:00"
34652;0;54;30.333333333333332;32.0;372.26666666666665;19.294213294837046;6;5;16.666666666666664;"201706020600_201706020700";"2017-06-16 06:34:00"
34657;0;62;14.510204081632653;6.0;325.5884353741497;18.044069257630046;49;29;40.816326530612244;"201706020600_201706020700";"2017-06-16 06:34:00"
34680;0;36;16.666666666666668;21.0;208.49999999999997;14.439529078193651;9;6;33.333333333333336;"201706020600_201706020700";"2017-06-16 06:34:00"
34692;0;22;4.368421052631579;0.0;48.02339181286548;6.929891183335095;19;8;57.89473684210527;"201706020600_201706020700";"2017-06-16 06:34:00"
32782;0;41;4.378571428571429;0.0;108.07867420349439;10.39608937069581;140;25;82.14285714285714;"201706030600_201706030700";"2017-06-16 06:34:00"
32787;0;55;15.98;8.5;308.019797979798;17.550492813018042;100;54;46.0;"201706030600_201706030700";"2017-06-16 06:34:00"
32791;0;41;25.083333333333332;27.5;154.81060606060603;12.442291029412791;12;11;8.333333333333337;"201706030600_201706030700";"2017-06-16 06:34:00"
32802;11;59;30.333333333333332;30.0;165.33333333333331;12.858201014657272;12;12;0.0;"201706030600_201706030700";"2017-06-16 06:34:00"
32827;0;0;0.0;0.0;0.0;0.0;36;0;100.0;"201706030600_201706030700";"2017-06-16 06:34:00"
33550;0;44;19.8125;19.0;195.21941489361703;13.972094148466686;48;39;18.75;"201706030600_201706030700";"2017-06-16 06:34:00"
33970;0;47;22.625;28.0;273.0271739130435;16.523533941413486;24;19;20.833333333333336;"201706030600_201706030700";"2017-06-16 06:34:00"
33984;0;49;18.68;20.0;267.22666666666674;16.34706905431878;25;18;28.000000000000004;"201706030600_201706030700";"2017-06-16 06:34:00"
33985;0;38;20.210526315789473;22.0;196.39766081871343;14.014194975763447;19;16;15.789473684210531;"201706030600_201706030700";"2017-06-16 06:34:00"
33989;0;41;23.41176470588235;22.0;120.13235294117645;10.960490542908033;17;16;5.882352941176472;"201706030600_201706030700";"2017-06-16 06:34:00"
34008;0;44;21.393939393939394;23.0;141.8087121212121;11.908346321853934;33;30;9.090909090909093;"201706030600_201706030700";"2017-06-16 06:34:00"
34077;0;47;3.327272727272727;0.0;88.53411175979983;9.40925670602093;110;15;86.36363636363636;"201706030600_201706030700";"2017-06-16 06:34:00"
34652;0;47;22.26829268292683;25.0;180.30121951219508;13.427628960922144;41;36;12.195121951219512;"201706030600_201706030700";"2017-06-16 06:34:00"
34657;0;49;6.80672268907563;0.0;162.7674120495655;12.758033235948458;119;33;72.26890756302521;"201706030600_201706030700";"2017-06-16 06:34:00"
34680;0;60;25.0;29.0;226.25;15.041608956491324;33;29;12.121212121212121;"201706030600_201706030700";"2017-06-16 06:34:00"
34692;0;41;15.024691358024691;16.0;199.7493827160494;14.133272187149352;81;50;38.27160493827161;"201706030600_201706030700";"2017-06-16 06:34:00"
32782;0;41;3.013157894736842;0.0;91.71982456140351;9.577046755728173;76;8;89.47368421052632;"201706040600_201706040700";"2017-06-16 06:34:00"
32787;0;56;5.616;0.0;162.64167741935478;12.753104618850847;125;24;80.80000000000001;"201706040600_201706040700";"2017-06-16 06:34:00"
