"cd_linha";"min";"max";"mean";"median";"var";"std";"count";"count_nonzero";"nonzero_percentage";"filename";"dateTime"
32805;0;39;8.666666666666666;0.0;158.56338028169017;12.592195212975781;72;35;51.388888888888886;"201707011200_201707011300";"2017-07-07 12:27:00"
32884;0;45;16.51086956521739;18.5;220.5603201146679;14.851273349941003;92;63;31.521739130434778;"201707011200_201707011300";"2017-07-07 12:27:00"
33090;0;37;10.823529411764707;1.0;168.2794117647059;12.972255461742416;17;11;35.29411764705882;"201707011200_201707011300";"2017-07-07 12:27:00"
33121;0;39;16.551724137931036;16.0;140.68472906403937;11.861059356737044;29;26;10.344827586206895;"201707011200_201707011300";"2017-07-07 12:27:00"
33198;0;40;14.411764705882353;14.5;142.73440285204993;11.947150407191245;34;32;5.882352941176472;"201707011200_201707011300";"2017-07-07 12:27:00"
33226;0;51;16.08450704225352;15.0;123.19275653923533;11.099223240354945;71;61;14.084507042253524;"201707011200_201707011300";"2017-07-07 12:27:00"
33229;0;54;17.155555555555555;14.0;263.0766541822722;16.21963791773023;90;64;28.888888888888886;"201707011200_201707011300";"2017-07-07 12:27:00"
33253;0;38;19.2;22.0;170.16551724137932;13.044750562635505;30;23;23.33333333333333;"201707011200_201707011300";"2017-07-07 12:27:00"
33264;0;38;16.84;16.0;156.64000000000001;12.515590277729613;25;21;16.000000000000004;"201707011200_201707011300";"2017-07-07 12:27:00"
33342;0;44;10.447368421052632;5.0;130.01932929669306;11.402601865218879;114;78;31.57894736842105;"201707011200_201707011300";"2017-07-07 12:27:00"
33343;0;37;11.318181818181818;10.5;138.03679653679654;11.748906184696366;22;15;31.818181818181824;"201707011200_201707011300";"2017-07-07 12:27:00"
33348;0;39;10.326086956521738;5.0;124.66908212560391;11.16553098269867;46;29;36.95652173913043;"201707011200_201707011300";"2017-07-07 12:27:00"
33356;0;43;16.12280701754386;13.0;237.6453634085213;15.415750497738387;57;38;33.333333333333336;"201707011200_201707011300";"2017-07-07 12:27:00"
33389;0;50;12.302752293577981;9.0;141.7315664288141;11.905106737396943;109;73;33.02752293577982;"201707011200_201707011300";"2017-07-07 12:27:00"
33425;0;44;11.435294117647059;7.0;136.39159663865553;11.678681288512651;85;59;30.58823529411765;"201707011200_201707011300";"2017-07-07 12:27:00"
33427;0;45;7.925531914893617;0.0;126.2724997155536;11.237103706718809;188;89;52.65957446808511;"201707011200_201707011300";"2017-07-07 12:27:00"
33457;0;161;17.954545454545453;14.0;560.3887147335423;23.67253080541965;88;69;21.590909090909093;"201707011200_201707011300";"2017-07-07 12:27:00"
33462;0;26;5.8;0.5;56.98461538461537;7.5488154954678395;40;20;50.0;"201707011200_201707011300";"2017-07-07 12:27:00"
33468;0;41;5.734104046242774;0.0;76.7893534077161;8.762953463742468;173;80;53.75722543352601;"201707011200_201707011300";"2017-07-07 12:27:00"
33476;0;51;11.862745098039216;5.0;212.4007843137255;14.573976269835404;51;29;43.13725490196079;"201707011200_201707011300";"2017-07-07 12:27:00"
33486;0;21;8.25;10.0;59.07142857142857;7.685793945418298;8;5;37.5;"201707011200_201707011300";"2017-07-07 12:27:00"
33610;0;29;5.328859060402684;2.0;47.60058044621803;6.899317389874018;149;103;30.87248322147651;"201707011200_201707011300";"2017-07-07 12:27:00"
