"cd_linha";"min";"max";"mean";"median";"var";"std";"count";"count_nonzero";"nonzero_percentage";"filename";"dateTime"
32772;0;38;10.1;0.0;200.3052631578947;14.152924191060118;20;9;55.00000000000001;"201707012200_201707012300";"2017-07-22 22:00:00"
32805;0;52;32.47826086956522;40.0;351.35177865612656;18.744379921889294;23;18;21.739130434782606;"201707012200_201707012300";"2017-07-22 22:00:00"
32814;0;49;29.357142857142858;32.5;219.71957671957668;14.82294089307438;28;25;10.71428571428571;"201707012200_201707012300";"2017-07-22 22:00:00"
32826;0;48;28.72222222222222;30.5;287.50653594771245;16.956017691301;18;16;11.111111111111116;"201707012200_201707012300";"2017-07-22 22:00:00"
32827;0;49;26.939393939393938;31.0;249.62121212121215;15.79940543568688;33;28;15.151515151515149;"201707012200_201707012300";"2017-07-22 22:00:00"
32829;0;48;28.903225806451612;32.0;207.69032258064516;14.411464969969055;31;29;6.451612903225811;"201707012200_201707012300";"2017-07-22 22:00:00"
32892;0;44;20.166666666666668;23.5;184.65714285714287;13.588860984539611;36;30;16.666666666666664;"201707012200_201707012300";"2017-07-22 22:00:00"
33075;0;39;13.285714285714286;8.0;179.14285714285714;13.384425917567668;14;13;7.14285714285714;"201707012200_201707012300";"2017-07-22 22:00:00"
33117;0;27;4.368421052631579;0.0;81.35672514619881;9.019796291834911;19;4;78.94736842105263;"201707012200_201707012300";"2017-07-22 22:00:00"
33123;0;46;25.47826086956522;30.0;220.35177865612647;14.844250693656669;23;22;4.347826086956519;"201707012200_201707012300";"2017-07-22 22:00:00"
33126;0;42;27.863636363636363;34.0;197.74242424242425;14.062091744915628;22;20;9.090909090909093;"201707012200_201707012300";"2017-07-22 22:00:00"
33128;17;41;30.071428571428573;32.0;63.763736263736256;7.985219863205788;14;14;0.0;"201707012200_201707012300";"2017-07-22 22:00:00"
33224;0;39;12.83673469387755;12.0;184.5144557823129;13.583609821483863;49;30;38.775510204081634;"201707012200_201707012300";"2017-07-22 22:00:00"
33245;0;34;7.857142857142857;0.0;131.82417582417582;11.481470978240367;14;6;57.14285714285714;"201707012200_201707012300";"2017-07-22 22:00:00"
33258;0;46;19.875;17.0;283.5923913043478;16.840201640845866;24;20;16.666666666666664;"201707012200_201707012300";"2017-07-22 22:00:00"
33275;0;42;17.555555555555557;14.5;243.3202614379085;15.598726276138976;18;14;22.22222222222222;"201707012200_201707012300";"2017-07-22 22:00:00"
33284;0;54;29.486486486486488;35.0;230.75675675675672;15.190679930692921;37;34;8.108108108108103;"201707012200_201707012300";"2017-07-22 22:00:00"
33377;0;42;14.75;14.5;145.6759259259259;12.069628243070534;28;23;17.85714285714286;"201707012200_201707012300";"2017-07-22 22:00:00"
33443;0;53;13.94;11.0;195.40448979591835;13.978715598935345;50;35;30.000000000000004;"201707012200_201707012300";"2017-07-22 22:00:00"
34061;9;52;34.294117647058826;37.0;124.34558823529412;11.15103529880944;17;17;0.0;"201707012200_201707012300";"2017-07-22 22:00:00"
34062;0;106;36.63157894736842;32.0;547.356725146199;23.395656117027343;19;17;10.526315789473683;"201707012200_201707012300";"2017-07-22 22:00:00"
34064;0;51;28.0;30.5;204.10526315789474;14.286541329443413;20;19;5.000000000000004;"201707012200_201707012300";"2017-07-22 22:00:00"
34085;0;54;31.235294117647058;33.0;291.5661764705882;17.075308971453143;17;15;11.764705882352944;"201707012200_201707012300";"2017-07-22 22:00:00"
34108;0;32;14.052631578947368;16.0;157.16374269005848;12.536496428031976;19;13;31.57894736842105;"201707012200_201707012300";"2017-07-22 22:00:00"
34109;1;1;1.0;1.0;0.0;0.0;19;19;0.0;"201707012200_201707012300";"2017-07-22 22:00:00"
34134;0;42;7.285714285714286;0.0;218.37362637362637;14.777470229157167;14;3;78.57142857142857;"201707012200_201707012300";"2017-07-22 22:00:00"
34139;0;45;33.75;38.0;142.33333333333331;11.930353445448853;16;15;6.25;"201707012200_201707012300";"2017-07-22 22:00:00"
