"cd_linha";"min";"max";"mean";"median";"var";"std";"count";"count_nonzero";"nonzero_percentage";"filename";"dateTime"
33284;0;55;10.411764705882353;0.0;234.61319073083774;15.317088193610356;34;15;55.88235294117647;"201708010000_201708010100";"2017-08-04 00:06:00"
34788;0;51;23.2;25.0;304.75294117647053;17.457174490061973;35;29;17.14285714285714;"201708010000_201708010100";"2017-08-04 00:06:00"
33284;0;51;11.264705882352942;7.0;192.32174688057037;13.868011641204026;34;19;44.11764705882353;"201708020000_201708020100";"2017-08-04 00:06:00"
34788;0;62;27.541666666666668;31.0;412.69384057971007;20.314867476301934;24;20;16.666666666666664;"201708020000_201708020100";"2017-08-04 00:06:00"
33284;0;43;12.675675675675675;10.0;186.05855855855856;13.640328388955984;37;22;40.54054054054054;"201708030000_201708030100";"2017-08-04 00:06:00"
34788;0;56;25.615384615384617;26.5;316.1661538461538;17.781061662514805;26;23;11.538461538461542;"201708030000_201708030100";"2017-08-04 00:06:00"
33284;0;44;10.527777777777779;0.0;219.68492063492062;14.821771845326746;36;15;58.33333333333333;"201708040000_201708040100";"2017-08-04 00:06:00"
34788;0;61;12.045454545454545;0.0;298.16713286713286;17.26751669659343;66;28;57.57575757575757;"201708040000_201708040100";"2017-08-04 00:06:00"
33284;0;36;8.897435897435898;3.0;117.1470985155196;10.823451321806719;39;22;43.58974358974359;"201708050000_201708050100";"2017-08-04 00:06:00"
34788;0;44;22.576923076923077;27.0;240.33384615384617;15.502704478698101;26;21;19.23076923076923;"201708050000_201708050100";"2017-08-04 00:06:00"
33284;0;39;9.13888888888889;0.0;163.60873015873017;12.790962831574884;36;16;55.55555555555556;"201708060000_201708060100";"2017-08-04 00:06:00"
33284;0;43;13.631578947368421;4.0;221.91228070175436;14.896720468000813;19;14;26.315789473684216;"201708070000_201708070100";"2017-08-04 00:06:00"
33284;0;42;9.866666666666667;0.0;210.3;14.501724035437993;45;16;64.44444444444444;"201708080000_201708080100";"2017-08-04 00:06:00"
34788;0;56;26.833333333333332;31.0;261.18840579710155;16.161324382522047;24;23;4.1666666666666625;"201708080000_201708080100";"2017-08-04 00:06:00"
33284;0;43;14.795918367346939;14.0;213.1658163265306;14.600199187905986;49;28;42.85714285714286;"201708090000_201708090100";"2017-08-04 00:06:00"
34788;0;51;27.458333333333332;32.5;320.78079710144925;17.91035446610282;24;20;16.666666666666664;"201708090000_201708090100";"2017-08-04 00:06:00"
33284;0;38;16.243243243243242;14.0;211.91141141141145;14.557177316066857;37;25;32.432432432432435;"201708100000_201708100100";"2017-08-04 00:06:00"
34788;0;59;17.25;9.0;362.88953488372096;19.04965970519476;44;31;29.54545454545454;"201708100000_201708100100";"2017-08-04 00:06:00"
33284;0;49;10.475;1.0;216.8198717948718;14.724804643691265;40;20;50.0;"201708110000_201708110100";"2017-08-04 00:06:00"
34788;0;47;21.228571428571428;21.0;252.53445378151252;15.891332662225421;35;31;11.428571428571432;"201708110000_201708110100";"2017-08-04 00:06:00"
33284;0;39;14.13953488372093;13.0;174.83720930232562;13.222602213721988;43;31;27.906976744186053;"201708120000_201708120100";"2017-08-04 00:06:00"
34788;0;52;26.033333333333335;31.0;279.61954022988505;16.721828256201086;30;26;13.33333333333333;"201708120000_201708120100";"2017-08-04 00:06:00"
33284;0;44;15.510204081632653;14.0;197.17176870748304;14.041786521218839;49;35;28.57142857142857;"201708130000_201708130100";"2017-08-04 00:06:00"
33284;0;42;9.45;0.0;221.94473684210524;14.897809800172146;20;8;60.0;"201708140000_201708140100";"2017-08-04 00:06:00"
33284;0;52;11.3;4.0;186.57435897435892;13.659222487914857;40;21;47.5;"201708150000_201708150100";"2017-08-04 00:06:00"
34788;0;54;21.333333333333332;20.0;332.79166666666663;18.242578399630535;33;26;21.212121212121215;"201708150000_201708150100";"2017-08-04 00:06:00"
33284;0;36;10.581818181818182;4.0;149.7292929292929;12.236392153298002;55;31;43.63636363636364;"201708160000_201708160100";"2017-08-04 00:06:00"
34788;0;55;24.186046511627907;24.0;274.0598006644518;16.554751603828183;43;39;9.302325581395355;"201708160000_201708160100";"2017-08-04 00:06:00"
33284;0;31;6.0;0.0;96.64864864864866;9.831004457767714;38;14;63.1578947368421;"201708170000_201708170100";"2017-08-04 00:06:00"
34788;0;54;24.314285714285713;26.0;244.33949579831926;15.631362570112666;35;32;8.571428571428575;"201708170000_201708170100";"2017-08-04 00:06:00"
33284;0;43;16.441176470588236;18.0;193.2237076648841;13.900493072725302;34;27;20.588235294117652;"201708180000_201708180100";"2017-08-04 00:06:00"
34788;0;55;25.083333333333332;28.5;236.16666666666669;15.367715076310684;24;22;8.333333333333337;"201708180000_201708180100";"2017-08-04 00:06:00"
33284;0;41;20.05263157894737;24.5;172.86201991465154;13.147700175873023;38;31;18.42105263157895;"201708190000_201708190100";"2017-08-04 00:06:00"
34788;0;59;25.285714285714285;25.0;328.1142857142857;18.11392518793996;21;19;9.523809523809524;"201708190000_201708190100";"2017-08-04 00:06:00"
33284;0;33;5.510204081632653;0.0;112.296768707483;10.597016972123948;49;14;71.42857142857143;"201708200000_201708200100";"2017-08-04 00:06:00"
33284;0;31;15.416666666666666;19.5;204.08333333333331;14.285773809399801;12;7;41.666666666666664;"201708210000_201708210100";"2017-08-04 00:06:00"
33284;0;52;15.0;6.0;311.2413793103449;17.64203444363333;30;19;36.66666666666667;"201708220000_201708220100";"2017-08-04 00:06:00"
34788;0;45;19.11764705882353;18.0;185.68270944741533;13.626544295873966;34;28;17.647058823529417;"201708220000_201708220100";"2017-08-04 00:06:00"
33284;0;59;15.193548387096774;10.0;260.7612903225807;16.14810485235282;31;19;38.70967741935484;"201708230000_201708230100";"2017-08-04 00:06:00"
34788;0;48;11.476190476190476;6.5;210.88966318234608;14.522040599803669;42;25;40.476190476190474;"201708230000_201708230100";"2017-08-04 00:06:00"
33284;0;50;11.21875;3.5;203.46673387096772;14.26417659281347;32;17;46.875;"201708240000_201708240100";"2017-08-04 00:06:00"
34788;0;57;26.419354838709676;29.0;288.85161290322577;16.9956351132644;31;28;9.677419354838712;"201708240000_201708240100";"2017-08-04 00:06:00"
33284;0;46;12.19047619047619;9.5;152.7433217189315;12.35893691702209;42;27;35.71428571428571;"201708250000_201708250100";"2017-08-04 00:06:00"
34788;0;55;21.818181818181817;21.5;313.1289640591967;17.69545037740483;44;37;15.909090909090907;"201708250000_201708250100";"2017-08-04 00:06:00"
33284;0;47;10.73469387755102;0.0;217.4906462585033;14.747564078806482;49;22;55.10204081632652;"201708260000_201708260100";"2017-08-04 00:06:00"
34788;0;56;24.28125;27.5;234.14415322580643;15.301769610924302;32;29;9.375;"201708260000_201708260100";"2017-08-04 00:06:00"
33284;0;54;11.261904761904763;0.0;233.75900116144027;15.289179218043076;42;20;52.38095238095239;"201708270000_201708270100";"2017-08-04 00:06:00"
33284;0;48;15.03448275862069;8.0;232.03448275862067;15.232678121677116;29;21;27.586206896551722;"201708280000_201708280100";"2017-08-04 00:06:00"
33284;0;51;15.34375;5.0;282.9425403225806;16.820895942921133;32;17;46.875;"201708290000_201708290100";"2017-08-04 00:06:00"
34788;0;55;20.5;15.0;301.86585365853665;17.374287141017806;42;33;21.42857142857143;"201708290000_201708290100";"2017-08-04 00:06:00"
33284;0;49;9.378378378378379;0.0;204.85285285285283;14.312681539559694;37;14;62.16216216216216;"201708300000_201708300100";"2017-08-04 00:06:00"
34788;0;59;35.08;41.0;324.7433333333334;18.02063631876892;25;23;7.9999999999999964;"201708300000_201708300100";"2017-08-04 00:06:00"
33284;0;57;12.764705882352942;9.0;243.3161764705883;15.59859533645861;17;10;41.17647058823529;"201708310000_201708310100";"2017-08-04 00:06:00"
34788;0;54;20.210526315789473;14.5;307.6301564722618;17.539388714327014;38;30;21.052631578947366;"201708310000_201708310100";"2017-08-04 00:06:00"
