"cd_linha";"min";"max";"mean";"median";"var";"std";"count";"count_nonzero";"nonzero_percentage";"filename";"dateTime"
32805;0;55;26.73076923076923;33.0;387.8046153846154;19.692755403564412;26;19;26.923076923076927;"201708012200_201708012300";"2017-08-03 22:00:00"
32826;0;51;34.75;37.5;232.19736842105263;15.238023770195813;20;19;5.000000000000004;"201708012200_201708012300";"2017-08-03 22:00:00"
32829;0;50;34.6;39.0;244.16666666666666;15.625833311112295;25;22;12.0;"201708012200_201708012300";"2017-08-03 22:00:00"
32953;0;53;28.41304347826087;31.5;445.0922705314008;21.097210017710893;46;35;23.913043478260864;"201708012200_201708012300";"2017-08-03 22:00:00"
33123;0;60;29.377777777777776;35.0;373.5131313131314;19.326487816288076;45;38;15.555555555555555;"201708012200_201708012300";"2017-08-03 22:00:00"
34085;0;52;34.13333333333333;39.0;330.9809523809524;18.192881915214873;15;14;6.666666666666665;"201708012200_201708012300";"2017-08-03 22:00:00"
32805;0;55;28.333333333333332;31.0;435.1666666666666;20.860648759486523;33;24;27.27272727272727;"201708022200_201708022300";"2017-08-03 22:00:00"
32826;0;49;25.6;32.5;358.3578947368421;18.930343228183744;20;14;30.000000000000004;"201708022200_201708022300";"2017-08-03 22:00:00"
32829;29;53;40.25;40.0;76.21428571428575;8.730079364718614;8;8;0.0;"201708022200_201708022300";"2017-08-03 22:00:00"
32953;0;54;32.829787234042556;40.0;334.01387604070305;18.276046510137334;47;40;14.893617021276595;"201708022200_201708022300";"2017-08-03 22:00:00"
33123;0;52;28.166666666666668;33.5;382.6666666666667;19.561867668161614;24;19;20.833333333333336;"201708022200_201708022300";"2017-08-03 22:00:00"
34085;0;52;23.714285714285715;33.0;364.0659340659341;19.080511892135757;14;11;21.42857142857143;"201708022200_201708022300";"2017-08-03 22:00:00"
32805;0;51;30.958333333333332;36.5;288.5634057971015;16.987154140617594;24;20;16.666666666666664;"201708032200_201708032300";"2017-08-03 22:00:00"
32826;0;50;27.379310344827587;35.0;348.45812807881765;18.667033188989024;29;23;20.68965517241379;"201708032200_201708032300";"2017-08-03 22:00:00"
32829;0;47;30.114285714285714;37.0;266.75126050420175;16.33252155988786;35;30;14.28571428571429;"201708032200_201708032300";"2017-08-03 22:00:00"
32953;0;52;34.4375;40.0;224.20877659574475;14.97360265920479;48;45;6.25;"201708032200_201708032300";"2017-08-03 22:00:00"
33123;0;59;27.314285714285713;35.0;430.92773109243683;20.758798883664653;35;28;19.999999999999996;"201708032200_201708032300";"2017-08-03 22:00:00"
34085;0;48;35.357142857142854;40.0;172.09340659340657;13.118437658250565;14;13;7.14285714285714;"201708032200_201708032300";"2017-08-03 22:00:00"
32805;0;51;37.55172413793103;47.5;284.7779794313369;16.875366053254577;58;51;12.06896551724138;"201708042200_201708042300";"2017-08-03 22:00:00"
32826;0;49;27.475;32.0;231.38397435897437;15.211310737703519;40;36;9.999999999999998;"201708042200_201708042300";"2017-08-03 22:00:00"
32829;0;52;26.63888888888889;35.0;318.6944444444444;17.852015136797426;36;28;22.22222222222222;"201708042200_201708042300";"2017-08-03 22:00:00"
32953;0;53;31.033333333333335;35.0;216.65402298850574;14.719171953221613;30;27;9.999999999999998;"201708042200_201708042300";"2017-08-03 22:00:00"
33123;0;55;22.775;26.5;316.58910256410263;17.792950923444447;40;30;25.0;"201708042200_201708042300";"2017-08-03 22:00:00"
34085;0;50;27.884615384615383;34.0;244.50615384615386;15.636692548175073;26;22;15.384615384615385;"201708042200_201708042300";"2017-08-03 22:00:00"
32805;0;58;31.35;38.0;408.6605263157895;20.215353727199272;20;16;19.999999999999996;"201708052200_201708052300";"2017-08-03 22:00:00"
32826;0;51;33.0;38.0;343.3333333333333;18.52925614624973;13;11;15.384615384615385;"201708052200_201708052300";"2017-08-03 22:00:00"
32829;0;51;34.0;36.0;264.0;16.24807680927192;23;21;8.695652173913048;"201708052200_201708052300";"2017-08-03 22:00:00"
32953;0;50;36.19047619047619;45.0;294.8619047619046;17.171543458929502;21;19;9.523809523809524;"201708052200_201708052300";"2017-08-03 22:00:00"
33123;0;52;29.857142857142858;34.0;285.5164835164835;16.897233013617452;14;13;7.14285714285714;"201708052200_201708052300";"2017-08-03 22:00:00"
34085;33;54;47.55555555555556;50.0;51.77777777777777;7.195677714974301;9;9;0.0;"201708052200_201708052300";"2017-08-03 22:00:00"
32805;0;55;38.888888888888886;48.0;407.1111111111111;20.176994600562075;9;8;11.111111111111116;"201708062200_201708062300";"2017-08-03 22:00:00"
32829;0;51;32.84615384615385;40.0;342.0553846153846;18.494739376789948;26;23;11.538461538461542;"201708062200_201708062300";"2017-08-03 22:00:00"
32953;1;59;40.55555555555556;46.0;208.14379084967325;14.427189291392597;18;18;0.0;"201708062200_201708062300";"2017-08-03 22:00:00"
33123;0;54;30.125;32.5;357.45;18.90634814024115;16;13;18.75;"201708062200_201708062300";"2017-08-03 22:00:00"
32805;0;63;32.44444444444444;37.0;394.61437908496725;19.864903198479656;18;15;16.666666666666664;"201708072200_201708072300";"2017-08-03 22:00:00"
32826;0;51;27.852941176470587;33.5;366.8565062388591;19.153498537835304;34;28;17.647058823529417;"201708072200_201708072300";"2017-08-03 22:00:00"
32829;0;51;27.821428571428573;33.5;409.6335978835979;20.239407053656436;28;22;21.42857142857143;"201708072200_201708072300";"2017-08-03 22:00:00"
32953;0;58;30.24;38.5;429.0024489795918;20.712374296048047;50;39;21.999999999999996;"201708072200_201708072300";"2017-08-03 22:00:00"
33123;0;57;29.757575757575758;34.0;430.25189393939394;20.74251416630573;33;29;12.121212121212121;"201708072200_201708072300";"2017-08-03 22:00:00"
34085;0;54;27.15;32.0;358.0289473684211;18.921652870941827;20;18;9.999999999999998;"201708072200_201708072300";"2017-08-03 22:00:00"
32805;0;55;28.342105263157894;36.0;341.15007112375537;18.470248269142335;38;29;23.684210526315784;"201708082200_201708082300";"2017-08-03 22:00:00"
32826;0;51;29.59259259259259;39.0;373.48148148148147;19.325668978886124;27;22;18.518518518518523;"201708082200_201708082300";"2017-08-03 22:00:00"
32829;0;51;31.970588235294116;39.0;291.48395721925135;17.072901253719337;34;30;11.764705882352944;"201708082200_201708082300";"2017-08-03 22:00:00"
32953;0;51;30.51851851851852;36.0;263.8015373864431;16.24196839630108;54;49;9.259259259259256;"201708082200_201708082300";"2017-08-03 22:00:00"
33123;0;58;34.34375;40.0;323.78125;17.993922585139682;32;28;12.5;"201708082200_201708082300";"2017-08-03 22:00:00"
34085;0;53;27.45;36.0;439.73421052631585;20.969840498351815;20;16;19.999999999999996;"201708082200_201708082300";"2017-08-03 22:00:00"
32805;0;54;26.692307692307693;27.5;341.7415384615384;18.48625268845848;26;20;23.076923076923073;"201708092200_201708092300";"2017-08-03 22:00:00"
32826;0;56;25.347826086956523;29.0;296.9644268774703;17.23265582774374;23;18;21.739130434782606;"201708092200_201708092300";"2017-08-03 22:00:00"
32829;0;51;37.18181818181818;46.0;371.1636363636364;19.2656076043201;11;9;18.181818181818176;"201708092200_201708092300";"2017-08-03 22:00:00"
32953;0;51;26.794871794871796;35.0;345.3252361673414;18.582928621919134;39;30;23.076923076923073;"201708092200_201708092300";"2017-08-03 22:00:00"
33123;0;56;25.869565217391305;26.0;416.300395256917;20.40344077004947;23;17;26.086956521739136;"201708092200_201708092300";"2017-08-03 22:00:00"
34085;0;56;24.6875;29.0;316.62916666666666;17.794076729818457;16;13;18.75;"201708092200_201708092300";"2017-08-03 22:00:00"
32805;0;51;27.944444444444443;28.0;360.52614379084974;18.98752600500786;18;14;22.22222222222222;"201708102200_201708102300";"2017-08-03 22:00:00"
32826;0;50;34.55;42.0;325.10263157894735;18.030602640481746;20;17;15.000000000000002;"201708102200_201708102300";"2017-08-03 22:00:00"
32829;0;50;26.103448275862068;34.0;339.09605911330056;18.414561062194792;29;22;24.13793103448276;"201708102200_201708102300";"2017-08-03 22:00:00"
32953;0;52;30.047619047619047;34.5;331.1196283391406;18.196692785754795;42;34;19.047619047619047;"201708102200_201708102300";"2017-08-03 22:00:00"
33123;0;57;32.55;41.0;372.6815789473684;19.304962547163058;20;17;15.000000000000002;"201708102200_201708102300";"2017-08-03 22:00:00"
34085;0;51;33.15;37.5;312.8710526315789;17.688161369446483;20;18;9.999999999999998;"201708102200_201708102300";"2017-08-03 22:00:00"
32805;0;52;30.5;39.5;346.7777777777777;18.621970297951226;28;23;17.85714285714286;"201708112200_201708112300";"2017-08-03 22:00:00"
32826;0;51;31.387096774193548;36.0;372.37849462365585;19.297111043460777;31;25;19.354838709677423;"201708112200_201708112300";"2017-08-03 22:00:00"
32829;0;50;34.048780487804876;43.0;267.2975609756098;16.349237320915304;41;35;14.634146341463417;"201708112200_201708112300";"2017-08-03 22:00:00"
32953;0;51;28.75925925925926;33.0;288.525856044724;16.98604886501637;54;46;14.814814814814813;"201708112200_201708112300";"2017-08-03 22:00:00"
33123;0;56;28.870967741935484;31.0;247.1827956989247;15.722048075836835;31;28;9.677419354838712;"201708112200_201708112300";"2017-08-03 22:00:00"
