"cd_linha";"min";"max";"mean";"median";"var";"std";"count";"count_nonzero";"nonzero_percentage";"filename";"dateTime"
32805;40;53;49.1875;50.0;10.429166666666658;3.229422032913422;16;16;0.0;"201706011000_201706011100";"2017-06-22 10:03:00"
32826;45;51;48.529411764705884;49.0;4.764705882352943;2.1828206253269973;17;17;0.0;"201706011000_201706011100";"2017-06-22 10:03:00"
32829;0;55;45.55172413793103;50.0;146.89901477832518;12.120190377148585;29;28;3.4482758620689613;"201706011000_201706011100";"2017-06-22 10:03:00"
32953;41;62;50.0;51.0;29.999999999999993;5.47722557505166;32;32;0.0;"201706011000_201706011100";"2017-06-22 10:03:00"
33123;0;58;51.75;55.0;115.23148148148148;10.734592748748389;28;27;3.57142857142857;"201706011000_201706011100";"2017-06-22 10:03:00"
33558;0;52;26.44;29.0;268.67333333333335;16.39125783255615;25;21;16.000000000000004;"201706011000_201706011100";"2017-06-22 10:03:00"
34007;36;51;46.30434782608695;48.0;17.49407114624506;4.18259143907758;23;23;0.0;"201706011000_201706011100";"2017-06-22 10:03:00"
34008;41;54;47.57142857142857;46.0;17.494505494505475;4.18264336209836;14;14;0.0;"201706011000_201706011100";"2017-06-22 10:03:00"
34085;47;55;51.44444444444444;51.0;7.777777777777775;2.7888667551135846;9;9;0.0;"201706011000_201706011100";"2017-06-22 10:03:00"
34761;40;59;54.0;56.5;41.71428571428572;6.458659745975609;8;8;0.0;"201706011000_201706011100";"2017-06-22 10:03:00"
32805;46;54;50.75;51.0;5.8;2.4083189157584592;16;16;0.0;"201706021000_201706021100";"2017-06-22 10:03:00"
32826;40;54;49.37931034482759;50.0;6.60098522167488;2.5692382570861114;29;29;0.0;"201706021000_201706021100";"2017-06-22 10:03:00"
32829;43;52;48.9375;50.0;6.963709677419365;2.638884172793373;32;32;0.0;"201706021000_201706021100";"2017-06-22 10:03:00"
32953;41;52;48.5;49.0;7.155172413793098;2.6749154031096194;30;30;0.0;"201706021000_201706021100";"2017-06-22 10:03:00"
33123;12;60;53.026315789473685;55.0;63.864153627311545;7.991505091490059;38;38;0.0;"201706021000_201706021100";"2017-06-22 10:03:00"
33558;0;50;25.2972972972973;28.0;300.43693693693695;17.333116769263885;37;30;18.918918918918916;"201706021000_201706021100";"2017-06-22 10:03:00"
34007;0;53;43.16129032258065;48.0;186.6064516129032;13.660397198211449;31;29;6.451612903225811;"201706021000_201706021100";"2017-06-22 10:03:00"
34008;41;63;52.35294117647059;51.0;42.492647058823515;6.518638435963719;17;17;0.0;"201706021000_201706021100";"2017-06-22 10:03:00"
34085;10;54;45.69230769230769;48.0;121.73076923076924;11.033166781607592;13;13;0.0;"201706021000_201706021100";"2017-06-22 10:03:00"
34761;40;58;53.333333333333336;57.0;34.74999999999999;5.894913061275798;9;9;0.0;"201706021000_201706021100";"2017-06-22 10:03:00"
32805;46;59;50.53333333333333;49.0;15.123809523809523;3.888934240098375;15;15;0.0;"201706031000_201706031100";"2017-06-22 10:03:00"
32826;30;51;47.125;50.0;50.410714285714285;7.100050301632678;8;8;0.0;"201706031000_201706031100";"2017-06-22 10:03:00"
32829;34;52;48.65714285714286;50.0;15.349579831932772;3.917853982977514;35;35;0.0;"201706031000_201706031100";"2017-06-22 10:03:00"
32953;32;60;51.73076923076923;51.5;26.444615384615375;5.142432827428607;26;26;0.0;"201706031000_201706031100";"2017-06-22 10:03:00"
33123;16;59;50.56521739130435;53.0;85.34782608695654;9.238388717030505;23;23;0.0;"201706031000_201706031100";"2017-06-22 10:03:00"
