"cd_linha";"min";"max";"mean";"median";"var";"std";"count";"count_nonzero";"nonzero_percentage";"filename";"dateTime"
32805;47;54;50.4;50.5;5.822222222222221;2.412928142780514;10;10;0.0;"201707011600_201707011700";"2017-07-04 16:06:00"
32826;20;58;48.35;49.0;53.39736842105263;7.307350300967693;20;20;0.0;"201707011600_201707011700";"2017-07-04 16:06:00"
32829;35;51;48.25;50.0;14.282608695652176;3.7792338768131533;24;24;0.0;"201707011600_201707011700";"2017-07-04 16:06:00"
32953;0;62;45.3448275862069;49.0;212.3054187192118;14.57070412571787;29;27;6.896551724137934;"201707011600_201707011700";"2017-07-04 16:06:00"
33123;38;61;51.56521739130435;53.0;36.34782608695651;6.028915830143634;23;23;0.0;"201707011600_201707011700";"2017-07-04 16:06:00"
33558;0;54;31.866666666666667;37.0;273.69523809523804;16.54373712603165;15;14;6.666666666666665;"201707011600_201707011700";"2017-07-04 16:06:00"
34007;43;59;50.785714285714285;50.0;22.489010989011017;4.742258005318882;14;14;0.0;"201707011600_201707011700";"2017-07-04 16:06:00"
34008;43;59;49.4375;49.0;29.32916666666666;5.415640928520525;16;16;0.0;"201707011600_201707011700";"2017-07-04 16:06:00"
34085;40;52;46.8;47.0;19.7;4.43846820423443;5;5;0.0;"201707011600_201707011700";"2017-07-04 16:06:00"
34761;42;59;52.375;53.0;33.982142857142854;5.829420456369815;8;8;0.0;"201707011600_201707011700";"2017-07-04 16:06:00"
32805;45;58;51.8;52.0;10.622222222222225;3.259175083088085;10;10;0.0;"201707021600_201707021700";"2017-07-04 16:06:00"
32829;45;51;49.142857142857146;50.0;4.131868131868136;2.0326997151247244;14;14;0.0;"201707021600_201707021700";"2017-07-04 16:06:00"
32953;40;54;49.13636363636363;50.0;13.456709956709952;3.668338855219069;22;22;0.0;"201707021600_201707021700";"2017-07-04 16:06:00"
33123;40;59;50.76923076923077;51.0;33.192307692307686;5.7612765679411435;13;13;0.0;"201707021600_201707021700";"2017-07-04 16:06:00"
33558;0;49;33.166666666666664;36.0;255.4242424242424;15.981997447886243;12;11;8.333333333333337;"201707021600_201707021700";"2017-07-04 16:06:00"
34007;35;53;47.15384615384615;49.0;24.14102564102564;4.913351772570904;13;13;0.0;"201707021600_201707021700";"2017-07-04 16:06:00"
34008;36;55;47.53846153846154;48.0;31.769230769230763;5.63642003129919;13;13;0.0;"201707021600_201707021700";"2017-07-04 16:06:00"
34761;39;59;49.857142857142854;49.0;53.47619047619048;7.312741652498773;7;7;0.0;"201707021600_201707021700";"2017-07-04 16:06:00"
32805;14;56;45.4;47.0;57.08333333333334;7.555351304428759;25;25;0.0;"201707031600_201707031700";"2017-07-04 16:06:00"
32826;0;50;43.9375;47.5;148.3291666666666;12.179046213339802;16;15;6.25;"201707031600_201707031700";"2017-07-04 16:06:00"
32829;36;51;45.76;46.0;15.273333333333333;3.9081112232552098;25;25;0.0;"201707031600_201707031700";"2017-07-04 16:06:00"
32953;34;59;46.15909090909091;47.5;38.97410147991544;6.242924112939019;44;44;0.0;"201707031600_201707031700";"2017-07-04 16:06:00"
33123;0;59;43.85;48.0;230.33589743589735;15.176821058307874;40;37;7.499999999999996;"201707031600_201707031700";"2017-07-04 16:06:00"
33558;0;57;34.74074074074074;41.0;195.73789173789174;13.990635858955509;27;26;3.703703703703709;"201707031600_201707031700";"2017-07-04 16:06:00"
34007;0;56;43.22727272727273;46.5;107.6215644820296;10.374081380152635;44;43;2.2727272727272707;"201707031600_201707031700";"2017-07-04 16:06:00"
34008;0;57;45.294117647058826;47.0;164.9705882352941;12.844087676253775;17;16;5.882352941176472;"201707031600_201707031700";"2017-07-04 16:06:00"
